timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1793425,7,-4,-21,-17,-4,-3,-4,-2
1802126,2,-19,-9,10,3,-2,-2,0
1802126,-9,-3,11,-10,2,-3,-17,-2
1816133,-3,8,12,-2,0,0,-2,-3
1816133,1,16,-44,12,-1,-2,3,-2
1823128,5,-24,-5,-24,-3,-2,3,4
1823128,-2,1,-2,-2,-1,-2,-7,-2
1840128,0,-6,-8,5,-2,-1,2,0
1840128,-2,5,27,-1,-4,-2,-4,0
1841129,2,5,-7,5,0,0,3,-2
1841129,-4,-8,1,-16,-2,-3,-1,0
1853136,-3,-6,-20,4,-3,-2,-6,0
1853136,3,0,12,17,2,-3,0,-5
1862427,-20,5,-13,-26,6,1,4,-10
1862427,-5,-1,2,-13,-13,-1,0,7
1876945,1,-10,-4,6,-3,-3,-1,1
1876945,-3,-6,9,35,2,1,-3,-5
1882949,7,11,6,-13,0,0,12,5
1882949,-9,-10,-15,-5,-2,-3,-12,1
1898945,4,6,26,9,2,-2,-3,-2
1898945,-8,-3,-40,-14,-5,-3,-2,-9
1904944,-2,4,3,11,-4,-1,-4,3
1904944,-6,-6,-6,-9,-1,-1,2,4
1912945,4,5,2,18,-1,0,-1,1
1912945,-14,-5,6,-26,6,0,-1,-2
1921945,6,-3,-18,-18,-16,-3,-4,0
1921945,1,-1,-8,-7,5,-2,3,-14
1936981,-8,-6,-4,3,-6,-1,-1,-1
1936981,-1,7,10,-3,1,1,-3,1
1943979,-3,1,16,13,2,-3,1,-1
1943979,0,-4,3,8,2,-1,-10,-1
1959752,-5,-5,2,2,1,-2,-4,-5
1959752,-2,-8,3,3,-4,-3,0,5
1965752,10,16,18,-13,0,-2,-5,-4
1965752,7,-2,6,6,0,1,-5,-4
1973761,-14,-11,-9,-14,-3,-1,5,0
1973761,-4,-3,6,-5,0,1,-4,0
1982761,4,-11,9,38,-3,0,-2,10
1982761,2,6,-17,-37,0,-2,-2,-3
1996763,-18,0,-43,-41,-6,-4,-12,-3
1996763,5,-12,16,27,0,-2,3,-1
2003765,-6,2,4,16,-5,-2,-1,-1
2003765,2,-4,-5,7,3,1,-3,-1
2019904,12,-2,-11,-1,1,0,0,3
2019904,-2,1,-3,2,-2,0,2,-3
2025874,-1,-12,-13,-47,-3,-1,-1,-3
2025874,-2,7,28,36,-4,-2,5,1
2042906,1,8,-11,-37,-2,-3,-6,-5
2042906,4,-6,-16,-10,2,-1,4,3
2044872,-9,-7,7,29,-2,-3,-2,-2
2044872,0,2,0,4,2,0,3,2
2056906,4,5,13,33,5,0,-1,-1
2056906,5,0,4,8,-9,-2,-2,1
2063640,-2,-3,-15,-46,-2,2,4,-2
2063640,-3,-5,-6,6,2,-1,0,-4
2093931,-2,3,1,16,1,-1,-4,-1
2093931,5,1,7,29,8,0,4,0
2095925,-7,-10,3,22,-6,-5,-3,-6
