,acc_x_median,acc_y_median,acc_z_median,gyro_x_median,gyro_y_median,gyro_z_median,orin_x_median,orin_y_median,orin_z_median,orin_w_median,eul_roll_median,eul_pitch_median,eul_yaw_median,acc_x_mad,acc_y_mad,acc_z_mad,gyro_x_mad,gyro_y_mad,gyro_z_mad,orin_x_mad,orin_y_mad,orin_z_mad,orin_w_mad,eul_roll_mad,eul_pitch_mad,eul_yaw_mad,gyro_mag,acc_mag,orin_mag,eul_mag,label
39,-0.1409696046634351,-1.5108014686493978,-1.4425337784302437,0.5532409098299846,-0.38459537111641895,0.9409825559519944,-0.5721066796760564,1.1375321172777333,-0.9768781889182708,1.5933726548568226,-1.3010354448024233,0.3180950333775313,1.0408617411014809,0.9369099644978536,-0.03360978710730902,-0.07306310190156341,0.7340511261396234,-0.6629485015603419,-0.27013909468045194,-0.2563264962782031,-0.6104489454367823,-0.32548452499953506,-0.3907340487230108,-0.2338548813133027,-0.7093339513181364,-0.341639498295231,-0.12896774723810914,-0.05805031356859677,0.15803401215765406,1.4964477380839543,Enter
40,3.03083011401836,0.17914199937463526,-0.05624090151102624,2.6152053099990784,1.248120827019322,0.750242848664428,2.1609951210128404,-1.5605901877545851,1.76489347142775,-0.9537549942060374,0.16093537585049533,-2.9161480696570163,-1.6966741000361345,1.1134733774484953,5.192435899057284,5.479042691538587,0.9939156888198328,-0.15522223167517574,1.4624348013005757,5.598964623409478,0.979792344282974,2.5766726429771243,2.607457113241461,5.609378389996988,1.2690199313398038,2.6012331239958097,0.9790049666323464,-0.7745343699901336,-1.9500008426214777,-0.9049125660681212,Forward
41,-0.12995597262532868,1.2494300900317463,1.3638676561975336,0.4897958513632433,0.5950343477650255,0.4959232389476727,0.15722280563778246,-1.7365479173782703,1.6957825715105692,-1.187307964312761,1.3293448025932026,-0.057869109423810995,-1.6846726507633618,-0.01864872523017034,0.2156893837886548,-0.004367369729754845,-0.26423353349452045,1.5772748969772568,1.2221391038012714,-0.21075231267766573,1.8587734054940737,-0.1989175631707982,-0.3342453021763781,-0.3211647900918394,0.8999937763911747,-0.4108346163582177,1.0456733435942154,-0.6808516580790915,-1.2527468914428357,-1.313676110908401,Forward
42,-0.1960355093487379,1.1623702033042154,1.3582355564619706,-1.159775668772032,0.7401646764882025,0.050863921943351036,0.1494847636500717,-1.7218592032384874,1.7083281922155975,-1.169532294996127,1.3068228556485773,-0.320160496937676,-1.6966651950822051,0.5902582495919715,0.3690920083094327,0.6134386919070297,1.0584645782169584,2.0728704466563617,2.044713995925663,-0.2351336908763971,2.6725168190059283,-0.11376447647166553,-0.34594521783288384,-0.2998659960645572,1.350981620120062,-0.2774616114143679,1.977292159436883,-0.5517485408489781,-1.959526621342988,-1.2928670722281044,Forward
43,1.1035234500327704,1.7666503495010857,1.6005427981589726,2.1710899007318893,1.2844034092001162,0.7184528974498335,-0.36153045509245374,-1.6744273463084256,1.7963675092298452,-1.1362891860713624,1.7230520281276216,-1.1472618800534229,-1.767736441932474,0.3932441922724685,0.4993212302602875,0.061233673428024736,1.0236222086236495,1.6686428331176175,1.1542877663397133,-0.23101721551051765,1.7500391152326564,-0.20735732537717766,-0.3588695297738544,-0.17781557293680678,0.799723761489501,-0.4155059328092123,1.4043920941582635,0.1578385658937639,-1.422306722966607,-1.269095563317097,Forward
44,0.7290734937685291,1.5003526041813926,1.4033154367224392,-0.3349899087043943,0.1596433615954947,0.050863921943351036,0.041101434563184366,-1.6563719149126557,1.7349592381789882,-1.1648391502067483,1.4185323333608264,-1.0236161765730287,-1.709745762862944,1.023319437717244,1.2464234167885802,1.3048428606705278,1.5749147877577134,2.9024280427945333,2.2834757398855583,-0.19025095940362408,2.628457354338368,-0.13213504389418804,-0.3081227145244731,-0.1925260956758076,1.3391672774693222,-0.4050905957347093,2.6032375921625333,-0.8140928043068063,-1.5203602176381563,-1.2945926161655363,Forward
45,0.894273463329667,1.531092578642108,1.5836464989522856,-0.557047613337989,2.590576367708709,1.1953021656687497,-0.29028972754657845,-1.675957535595882,1.7805187012394457,-1.1456601385756433,1.678652283651327,-1.0274505767465634,-1.7578049896776091,0.97254693023677,0.6456564203973291,0.2213463286860279,0.4223869731570406,1.8297489141706589,0.8310213087501743,-0.2876327119089837,1.4200611367210612,-0.32846559164615824,-0.39720098830504735,-0.29559217798318205,0.5498996003286091,-0.3578480454223321,1.3670532393142938,-1.639478361003604,-1.8941655959824168,-1.2771589327505901,Forward
46,0.4096916976948202,1.5157278353514394,1.673806259473218,0.07740297132942446,1.6109466488272643,1.9582609948190155,-0.17569059424005612,-1.6881980471502618,1.7622538064791782,-1.1573546578629037,1.5811373755330551,-0.8500881934194227,-1.7398971273259736,1.213582323411991,0.35349091492751383,1.3165744653928462,1.1739610047706421,1.854850334503641,1.2768638885453507,-0.2649082896362565,1.3638385101632424,-0.2888117363016313,-0.4279386457647466,-0.18998735916323375,0.4715813037238034,-0.3820333028744522,1.7061890445985264,-0.07910135911612637,-1.4945818112364349,-1.2856716698528747,Forward
48,0.464755346874893,1.5720477476182575,1.5949222396113911,-0.7156602595048425,-3.6137451852071054,-0.7756748096361034,-0.1539987060449969,-1.690034073746155,1.7439853056192545,-1.171403418082088,1.5844279701245507,-0.6487657417694882,-1.7223746066170924,-0.01360160568418296,0.13983880649724606,0.3149702338670014,1.3311164431063915,1.4901913572933805,1.2493769532608452,-0.2884441016174987,1.115725002481928,-0.19048188810300665,-0.3977199945930728,-0.23481412903003,0.4037830017707203,-0.35793387297410084,1.6202683919201808,-0.01182830463535986,-2.501402072668236,-1.3057255265901428,Forward
49,0.7731280219209549,1.6437428910551228,1.4033154367224392,0.3629057344297606,1.1755556626577337,-0.4577752974901594,-0.05180581054827872,-1.6857493431922217,1.7468449426468735,-1.1610969040348271,1.497040953378689,-0.7901759647502582,-1.7240406425431207,-0.1289802809216153,0.09457440662377094,-0.404700611174111,1.4431847771981159,1.5680850073952706,0.6413221311806452,-0.2290562617108021,0.947784884227479,-0.3355712217768144,-0.3837382778008945,-0.2179425445522792,0.2856181577807214,-0.4190606338437525,1.4002611851526252,-1.7157292057633795,-1.7057912164426927,-1.293885033998603,Forward
