,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1840,1,4,4,0,0,-1,-8,3
1841,-13,-2,1,1,-1,-4,-22,-2
1842,4,-1,-5,1,2,2,47,5
1843,7,5,-3,-2,0,0,2,-2
1844,-36,-9,-4,-2,-1,-3,-14,-6
1845,-2,2,8,-1,-2,-1,-12,4
1846,26,-3,-5,-2,-2,-2,-5,-2
1847,-19,5,6,1,-1,-2,5,-5
1848,-5,-4,0,0,-1,-1,-3,0
1849,-5,3,-1,-3,1,0,8,-1
1850,16,-6,13,3,6,1,6,4
1851,-8,1,-12,-3,-7,-1,-11,4
1852,5,-1,2,1,3,-3,-10,-6
1853,-14,-2,7,-12,-14,-2,5,-2
1854,-1,-9,-4,-7,-5,-3,2,0
1855,22,5,4,3,7,3,-9,-7
1856,-5,6,4,11,7,2,1,0
1857,17,0,2,17,7,2,6,2
1858,-42,-17,-12,-8,5,-2,-8,0
1859,-1,7,0,-27,-22,-4,0,7
1860,3,-4,-2,-20,-11,-1,-10,-22
1861,8,3,-10,-3,3,0,13,2
1862,26,11,-9,9,7,1,-18,-5
1863,15,-17,15,14,5,1,24,4
1864,-32,-18,-11,2,-1,1,-13,19
1865,-5,3,-8,21,4,-2,22,-8
1866,2,0,13,-7,5,0,-7,4
1867,-6,6,-14,-13,-20,-7,1,-8
1868,6,5,0,-2,-1,-1,-6,3
1869,-3,-10,-6,-3,0,-2,-16,-3
1870,6,-9,0,9,3,-1,6,8
1871,-19,5,10,0,5,0,-3,-6
1872,3,1,1,-3,-1,-1,19,5
1873,-11,-1,-7,-3,-2,-1,-21,0
1874,0,-2,1,-7,-9,-2,10,0
1875,3,2,-7,-1,1,-2,-4,-7
1876,3,-10,-3,5,-2,-1,-12,-3
1877,29,1,11,-5,1,-2,4,2
1878,-12,5,-7,-3,-7,0,-23,-3
1879,25,-7,6,6,2,0,21,2
1880,-2,7,-3,-1,2,-1,-1,0
1881,-12,-12,-1,-8,-6,-1,-23,-2
1882,7,-3,9,-2,-6,0,10,-7
1883,-5,14,-22,4,4,-3,-9,-7
1884,-3,2,20,0,-1,-1,6,-3
1885,-11,-16,-25,-8,-3,0,-5,-3
1886,-8,-11,-6,-3,-5,-5,-9,0
1887,-8,7,9,1,3,-2,-4,-3
1888,5,0,1,6,-2,-2,6,-2
1889,-33,-5,3,2,1,-2,-9,2
1890,-13,2,-4,-14,-3,1,4,-8
1891,6,2,-2,-3,-5,0,6,5
1892,-2,6,-7,-8,-6,-3,-2,-8
1893,10,-3,7,8,2,-1,12,0
1894,0,0,-7,1,4,0,-1,1
1895,14,-7,-1,-2,1,-2,-4,-6
1896,0,5,-4,-2,-2,-2,2,15
1897,11,0,11,-15,-9,-2,4,-8
1898,1,3,-3,47,13,-2,-1,-3
1899,-9,-15,-5,-46,-17,-4,-18,-4
1900,55,5,-6,16,5,1,-18,8
1901,-20,5,-1,-4,0,2,36,0
1902,18,6,-3,-1,1,1,-18,-6
1903,-3,6,18,14,6,-3,13,9
