,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2871,-9,-3,0,-1,0,1,3,3
2872,18,10,0,3,-2,-2,-1,0
2873,-8,-4,-5,-4,-2,-2,-3,-2
2874,-2,-7,-7,0,-2,-2,-6,-7
2875,-21,-15,-5,-2,-2,-3,-4,-1
2876,7,12,8,-2,-2,-3,-10,-6
2877,8,-3,2,2,3,0,-1,4
2878,14,11,-1,-2,-4,2,16,-1
2879,-20,-8,-2,3,0,-2,-15,2
2880,8,-4,-7,-5,-1,-1,18,0
2881,1,0,1,-1,0,1,-25,-2
2882,-10,-6,-7,2,-4,-2,-12,-8
2883,7,4,3,-4,-2,-1,-5,5
2884,-6,-2,-3,-3,-3,-2,-9,-12
2885,0,-5,2,0,-2,-4,1,6
2886,1,-6,-4,-5,-3,-1,-15,-3
2887,0,5,2,-1,-1,-1,6,1
2888,3,8,1,-2,-2,-2,-3,2
2889,1,-17,-1,-3,-3,-1,-2,-2
2890,-2,-9,-2,-1,-1,-3,-8,-2
2891,-4,9,-3,-2,0,0,-1,-1
2892,-10,-9,-1,0,0,0,4,0
2893,-6,3,1,-2,-1,-4,-20,-6
2894,4,-11,-4,-2,-2,-1,35,1
2895,-7,9,1,4,-1,1,2,-1
2896,6,2,5,5,3,4,-3,2
2897,3,2,-2,-2,-5,-4,-1,1
2898,-5,-4,2,1,1,-4,-11,-4
2899,-7,-5,-6,-3,-2,-2,0,-1
2900,6,-9,-5,-4,-2,-1,-4,-4
2901,4,8,4,-1,0,0,-8,-4
2902,-11,5,2,0,0,0,6,2
2903,5,-2,-6,-3,-1,-3,-9,-6
2904,1,5,5,1,0,-2,-2,1
2905,-3,-9,-4,2,1,0,8,7
2906,5,-1,0,0,-2,-1,-1,-2
2907,-8,1,-2,-1,-3,-3,-4,-1
2908,6,-1,-1,4,-2,1,1,3
2909,5,-6,-1,-7,1,-2,3,-1
2910,-17,0,3,4,-2,0,-10,-3
2911,-8,-3,-3,-2,-2,-1,-28,-5
2912,7,7,-3,0,-1,0,7,-2
2913,-2,5,-3,-2,-3,-1,7,1
2914,4,-8,-3,-4,-1,-1,6,0
2915,-11,-4,-2,-4,-6,-2,-29,-7
2916,8,-4,-2,-7,-2,-1,34,5
2917,-6,3,0,2,2,-1,-2,-13
2918,-3,-6,-2,-1,0,-2,-12,0
2919,0,8,2,1,2,4,35,4
2920,1,-11,-2,-5,-5,-5,-12,1
2921,-2,-8,-8,3,-4,0,2,-3
2922,-9,12,10,-4,1,-1,-4,-2
2923,1,-6,-3,3,1,-1,7,-4
2924,-8,3,-2,-2,-1,-3,-6,-3
2925,6,4,-1,-1,0,0,-4,-1
2926,7,-5,-7,-2,-3,0,-1,-2
2927,-8,-24,-3,-5,-2,-3,5,3
