,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1415,-2,-3,-6,0,-1,-2,-7,-14
1416,-8,5,6,1,3,-2,-10,2
1417,0,-11,-3,-1,0,-1,-8,0
1418,6,-4,-4,-3,-2,1,2,-1
1419,-9,3,-3,-3,-2,-1,-5,-2
1420,-1,-4,-2,1,0,-1,4,0
1421,-3,10,5,-2,-3,-3,-4,-7
1422,5,-7,11,0,-1,-1,1,0
1423,8,10,-11,-1,-2,-1,-1,-7
1424,0,0,-4,1,2,0,7,11
1425,0,-16,-18,-2,-1,-6,-7,-41
1426,16,2,7,3,2,4,9,26
1427,-6,-3,1,-1,-1,-1,-6,-5
1428,-3,19,-7,1,-2,-2,5,-15
1429,-8,-22,-3,-1,-1,1,3,31
1430,9,-11,-3,-3,-2,-4,-34,-11
1431,-4,-10,-9,-1,-1,-1,13,-9
1432,2,11,4,0,-2,1,1,3
1433,-17,7,1,1,1,2,9,5
1434,-10,-4,-6,-6,-4,-3,-13,-9
1435,-3,-4,1,-1,0,-1,2,5
1436,-3,-12,0,0,1,0,-5,-5
1437,12,13,6,0,1,-1,-4,-1
1438,6,3,-6,-3,-4,-1,10,-12
1439,-13,-1,1,0,-1,-1,-8,-11
1440,12,-4,1,-1,-3,-3,9,12
1441,-6,-1,2,0,-1,-1,-13,-10
1442,0,0,-20,0,1,0,2,5
1443,5,19,21,3,-2,-3,22,-10
1444,-7,-13,-15,-4,-2,-3,-9,-6
1445,-1,-23,2,1,-2,-3,2,10
1446,-10,15,8,-5,-4,-4,-8,-8
1447,2,-16,-4,-5,-2,0,-5,-1
1448,-17,2,4,-1,-1,-1,2,2
1449,7,9,-5,0,0,0,1,0
1450,1,4,2,3,1,1,-6,-1
1451,-12,1,-4,-2,-1,-2,-3,5
1452,0,-14,2,0,-1,1,9,0
1453,-2,-2,-4,-4,-3,-2,-14,-9
1454,-5,-9,3,0,-2,-2,24,-1
1455,11,8,-3,-3,-1,0,-4,23
1456,-27,-1,0,-5,-4,-4,0,-15
1457,12,-13,-1,-3,-3,-2,6,0
1458,6,2,-2,-4,-4,-3,-18,9
1459,-15,-14,-6,-3,-3,0,8,-19
1460,5,13,2,3,0,-1,5,5
1461,5,6,5,-1,0,-1,-4,2
1462,-31,-8,-12,0,-1,-2,-4,-7
1463,5,-2,-4,-1,0,-4,-6,1
1464,0,-3,0,1,1,-2,-9,1
1465,-5,0,6,-3,-1,1,4,-2
1466,24,8,5,4,1,0,5,3
1467,-49,-4,-4,-2,-2,0,-4,-8
1468,13,8,-1,-1,0,0,3,4
1469,4,-1,-1,2,0,-1,-4,-1
1470,-7,-19,1,-2,-2,-1,7,-3
1471,8,10,1,-2,-2,-2,-7,-2
1472,9,1,0,-3,-2,-1,-4,-3
1473,-8,-4,-4,-3,-5,-1,-9,-5
1474,1,2,5,2,2,-1,9,21
1475,20,-1,0,-6,-3,0,-7,-6
1476,-12,-12,-2,2,2,1,0,2
1477,0,7,-2,-3,-2,-3,-5,5
1478,4,6,-1,-2,-2,-4,-14,2
1479,6,-1,-4,1,1,2,29,-7
1480,7,0,0,-1,-1,-2,-6,3
1481,-2,-6,10,1,0,-4,2,-5
1482,-5,-1,-19,-2,0,0,-9,-5
1483,-1,-3,-1,-1,-2,-3,-14,5
1484,1,-2,1,-2,0,2,2,-8
1485,-3,15,2,-1,-1,-1,6,8
1486,1,-10,0,-2,-1,-1,2,-9
1487,-4,-7,-1,-1,-4,-4,-9,0
