,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2649,10,4,-3,-1,-3,1,9,8
2650,5,-10,8,5,3,-4,-6,-5
2651,4,-9,-5,-4,1,1,-9,-5
2652,14,4,-6,-8,-6,-2,2,4
2653,-43,-13,-4,12,3,-4,-21,-5
2654,-4,12,-8,-4,-3,3,6,-1
2655,-3,-13,3,-2,-1,-1,4,-2
2656,2,6,-4,-12,-4,-1,-16,-5
2657,1,1,-1,21,4,1,23,7
2658,-3,-15,-1,-6,-4,-6,-2,-30
2659,-7,4,-2,4,1,1,14,-4
2660,-5,-14,4,-4,-5,-1,-2,-3
2661,16,9,0,-9,-1,-1,0,4
2662,-7,-3,-6,1,-3,-4,-7,5
2663,-9,-3,-3,-2,0,1,-6,-2
2664,-9,-5,4,3,5,-1,12,-1
2665,0,9,-1,-9,-7,-6,-14,-2
2666,-3,1,7,0,-1,2,13,3
2667,-7,1,-6,-3,-2,0,3,-1
2668,-13,2,-24,4,-1,0,-1,4
2669,1,-17,32,-7,-5,-1,-1,-4
2670,51,-3,-18,-8,-1,-1,-9,9
2671,6,5,14,3,-6,-5,0,-3
2672,-6,11,8,5,3,-1,7,1
2673,9,3,-28,-5,-1,3,-15,-4
2674,-15,-22,-11,-4,-3,-3,6,-3
2675,20,6,9,-5,-1,-1,0,1
2676,5,6,-2,2,-3,-3,-5,-11
2677,-2,-8,6,17,4,-2,-6,-2
2678,-6,4,-8,-36,-9,4,-7,2
2679,-10,-5,-8,6,-1,-1,-1,1
2680,0,-2,5,1,0,-1,3,2
2681,6,-9,14,-4,-5,-2,3,-4
2682,-65,-2,-24,6,5,1,-3,-11
2683,14,2,0,3,0,-2,4,4
2684,0,4,3,-11,-8,-4,-18,-5
2685,13,1,2,-2,2,2,8,-1
2686,5,-7,9,19,3,-3,0,3
2687,0,-1,-6,-9,-6,-2,-10,-2
2688,-1,-9,-4,-3,-2,0,-5,3
2689,-9,12,-17,-9,1,2,4,1
2690,-3,-13,22,5,-4,-3,-1,0
2691,0,-1,-12,-5,-1,0,4,-3
2692,-5,-12,5,5,0,-1,1,3
2693,-3,10,-28,-6,-4,-1,0,-1
2694,9,7,4,-6,-2,0,0,-7
2695,-17,-5,4,8,2,-2,-4,2
2696,8,0,-1,-4,0,1,11,-3
2697,18,-5,1,-1,0,-2,-3,-4
2698,-10,10,2,31,8,2,-1,5
2699,2,-2,-12,-29,-13,-4,-12,-2
2700,-3,-2,-3,3,-2,-4,-2,6
2701,-4,4,2,-3,3,4,15,-1
2702,2,-6,2,4,2,0,4,4
2703,-3,-5,6,-7,1,-1,-3,-7
2704,26,12,0,5,-2,0,-14,0
2705,-58,-20,2,11,2,1,28,-7
2706,11,4,-13,-20,-7,-3,-5,-4
2707,-21,-4,-1,0,0,-1,-1,-4
2708,0,17,7,-5,-3,-2,0,-2
2709,11,-21,-6,-2,-1,-1,-16,-2
2710,-33,0,-4,-4,-3,-4,-12,-11
2711,13,-4,0,3,0,-1,18,9
2712,-5,-3,-1,-2,-4,-3,-4,-5
2713,0,0,5,-2,-4,-4,-19,-2
2714,18,8,-3,-2,0,1,3,5
2715,31,9,8,1,-1,-2,-5,-2
2716,-16,-9,-2,-11,2,1,5,-1
2717,14,6,11,7,0,-3,-7,-3
2718,0,-12,-3,-9,-5,0,2,2
2719,-7,10,2,10,3,2,-1,1
2720,-1,-7,-9,-3,0,-1,4,-5
2721,6,7,6,-2,3,-1,-2,0
2722,-9,-9,-4,-5,-7,-4,-6,0
2723,-5,-6,-5,-1,-1,0,11,-4
2724,-5,-2,-6,-4,1,1,-14,-2
2725,-13,1,-1,14,2,-2,15,6
2726,6,12,-6,-12,-9,-1,-9,7
2727,5,-10,7,-6,-6,0,-5,-2
2728,1,-6,0,-3,-5,-2,6,11
2729,-10,11,-7,6,4,-2,-10,-4
2730,18,-22,13,2,3,-3,-22,-6
2731,-50,-1,-15,4,0,-1,35,3
2732,4,2,2,4,0,-1,-8,1
2733,-4,-10,-4,-11,-5,-2,17,-4
2734,3,8,-11,-6,-5,-5,-1,6
2735,39,-14,-2,-6,0,-2,-15,-3
2736,-19,0,6,4,1,-1,7,-8
2737,28,-2,-7,-7,-2,-2,-16,4
2738,-15,4,7,-1,-1,-2,18,-5
2739,6,7,-1,3,-2,0,-3,0
2740,5,1,-4,-2,-4,-4,-1,0
2741,2,-7,3,-9,-6,0,-9,-2
2742,11,5,-2,9,6,1,0,1
2743,-18,-1,-9,-9,-1,-1,9,2
2744,3,-5,-2,6,1,-1,-4,-3
2745,-9,-2,4,5,-4,-4,-4,-4
2746,-1,5,-6,0,0,-1,4,-3
2747,18,-5,13,-25,-3,-3,-11,4
2748,-54,-13,-4,-2,-6,-1,-9,-8
2749,-2,7,-2,-13,2,2,1,-2
2750,8,-15,-5,-2,-12,-1,10,4
2751,-22,16,-4,7,5,-2,-14,-5
2752,23,-5,2,-9,-1,1,-2,2
2753,20,-12,-25,1,0,-3,-17,-1
2754,-19,9,10,9,4,1,-5,-1
2755,-11,-1,-5,-6,-5,0,12,0
2756,4,6,1,9,1,-3,-8,-6
2757,-17,-2,-1,-9,-4,-2,14,-3
2758,17,-4,2,4,2,1,-12,3
2759,8,1,-5,15,2,3,-5,-7
2760,8,5,1,-4,0,-2,-3,3
2761,3,1,0,-5,-6,-2,-3,0
2762,-6,-2,-4,-9,-2,-4,-1,-7
2763,-6,-7,-1,0,-2,-2,-3,2
2764,15,-1,-4,6,0,1,-6,0
2765,-53,-2,3,-12,-4,-3,-7,-5
2766,7,2,-3,2,2,-2,4,4
2767,-11,-13,-14,-1,-4,-5,7,0
2768,6,2,-2,-4,-1,4,2,-5
2769,12,5,2,2,3,2,1,1
2770,-3,22,1,0,0,-1,-13,-16
2771,0,-10,5,7,4,-4,-14,-6
2772,-15,-20,-34,-10,-12,-5,12,5
2773,3,-8,7,0,-3,0,-4,-1
2774,3,-4,3,38,7,0,5,0
2775,12,13,6,-39,-5,1,-17,-4
2776,-10,7,2,5,6,-1,11,-10
2777,26,-4,-1,2,-1,-3,-6,-2
2778,-20,-6,-5,-8,-3,1,11,20
2779,-8,5,6,10,2,0,-1,-8
2780,5,4,7,-1,0,-3,-6,0
2781,2,4,-8,-3,1,1,-3,-2
2782,17,-2,-15,-15,-3,-4,-20,0
2783,-16,-15,4,9,-4,-2,0,-6
2784,-6,10,3,-11,-1,1,11,3
2785,-3,-7,1,6,-1,-1,3,-3
2786,-7,6,11,-5,-2,-1,1,4
2787,25,-21,-11,0,0,1,-2,2
2788,-11,1,-8,2,-2,-2,-2,-7
2789,3,9,13,-3,-2,-2,-3,2
2790,-11,-8,-9,-16,-7,-6,-5,-1
2791,-10,8,16,21,4,1,-1,1
2792,23,0,-10,-1,3,1,7,0
2793,-4,2,7,8,1,-2,1,1
2794,-15,1,1,-13,-10,-2,5,-9
2795,-13,-10,-4,1,4,-2,-6,4
2796,38,4,0,-3,-3,0,19,2
2797,-4,6,-5,0,2,2,-9,2
2798,6,-14,0,11,-1,3,37,3
2799,-25,0,3,-12,-11,-5,-9,-14
2800,10,4,7,1,1,-2,-14,0
2801,2,-8,-10,-5,-1,-4,-8,-4
2802,-1,3,4,3,3,0,-4,-6
2803,27,3,-8,-3,1,0,-2,4
2804,-29,-9,7,1,-2,-3,0,2
2805,-14,-6,-7,0,-4,-2,3,-3
2806,14,-2,-1,-7,-1,-2,-9,-2
2807,-33,4,5,14,6,2,0,-2
2808,6,3,-1,-6,-8,-4,-13,1
2809,-8,2,-4,-5,-1,2,16,0
2810,9,-2,0,-6,-1,-1,-5,3
2811,14,-4,-10,-11,-5,-2,1,-11
2812,-15,-12,-13,10,4,-1,-4,-2
2813,-10,-3,11,-1,-2,-2,3,4
