,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
48,-7,7,10,4,3,1,5,2
49,7,-2,3,12,-4,-2,-13,-3
50,-10,-1,5,1,-2,-3,-9,-2
51,4,-1,-31,-14,-2,-2,3,0
52,-2,-2,15,6,-1,-1,-5,-6
53,-5,-9,-23,-9,-3,-2,1,-3
54,0,-3,-3,8,2,-1,2,-1
55,3,0,0,-3,0,-2,-4,3
56,1,0,-2,-6,1,1,2,0
57,-9,-9,3,3,-2,-2,1,-3
58,1,-4,1,1,0,1,-2,0
59,6,7,2,-8,-4,-4,-5,-5
60,-5,-4,12,9,-1,-1,0,-4
61,6,-1,5,-15,-2,-1,4,-3
62,-3,2,-12,12,-1,-3,-7,1
63,-8,-4,13,-7,-1,0,-2,-4
64,4,1,0,13,0,-2,2,0
65,9,5,-14,-7,-2,-1,-4,1
66,-6,-4,-15,-10,-1,-2,-6,-3
67,-10,2,6,-4,-1,0,5,1
68,-4,-5,-12,-12,-3,0,-16,-1
69,2,5,-1,4,-2,0,-7,-8
70,-5,-1,3,2,1,0,5,-3
71,3,-4,4,8,-2,-2,-1,3
72,-5,-5,-2,-1,1,-2,-3,-6
73,-6,-2,-9,-3,-1,-2,-7,6
74,4,3,3,-2,-3,-1,-5,-2
75,0,-3,19,7,0,0,-2,1
76,2,-1,-26,-8,-3,-1,3,4
77,-2,3,8,1,-1,-2,2,0
78,-5,-1,-11,11,2,-1,2,-3
79,-3,-8,-8,-7,0,-1,-1,-3
80,0,-1,25,-3,-3,-4,1,-1
81,-7,-2,-24,2,-2,-3,4,-7
82,-1,-5,10,-2,0,1,-3,1
83,-5,-2,-9,-9,-5,0,-4,-5
84,9,0,0,6,1,2,3,3
85,1,-2,23,-8,2,0,-1,-6
86,-4,-6,-12,-4,-5,-3,-5,-9
87,6,7,-2,2,1,1,0,8
88,-2,-1,-1,2,2,-1,1,-3
89,-6,-3,7,5,-2,-1,0,9
90,-4,1,-5,-4,-3,-3,-2,-9
91,3,0,3,-1,3,-2,2,-4
92,-4,3,-6,-5,-6,-4,-21,-1
93,1,-10,10,-4,2,2,29,1
94,1,-2,-1,2,-3,-1,-4,0
95,-2,-1,-7,0,-1,-1,0,0
96,-3,-12,-5,-3,0,0,-2,-3
97,7,24,5,-3,-5,-2,-7,-5
98,-8,0,-12,-15,-2,0,1,2
99,7,-9,10,8,-3,-3,-2,-2
100,-1,2,-20,4,3,1,5,2
101,-4,-4,-6,-5,-2,0,-5,-5
102,-8,-5,8,1,-2,-2,1,-5
103,7,2,-13,-7,-2,0,-5,-2
104,-10,-1,14,-6,0,-3,-1,-9
105,0,-2,-24,-2,-1,0,1,4
106,6,3,10,2,-1,-1,-4,1
107,-4,-7,-2,1,-2,1,-2,-2
108,1,5,16,-1,-3,-1,3,0
109,-3,3,-2,9,4,0,-9,-5
110,0,-2,0,-2,-6,-3,-8,-1
111,-6,0,-5,-9,1,1,27,2
112,2,3,-3,2,-3,-1,-1,0
113,-4,-6,3,6,3,-2,-5,3
114,1,-6,1,-4,-2,-3,-5,-2
115,8,2,31,-2,-3,-3,-11,-3
116,-5,7,-30,-7,-2,-1,1,-1
117,-2,-10,-19,4,2,0,1,-2
118,6,0,-7,-3,-2,0,0,-2
119,-7,-11,-12,-1,-2,-2,-4,-3
120,0,8,3,10,-2,-1,1,0
121,-8,1,7,-21,-3,-1,-5,-5
122,-1,-12,-1,-10,-2,-1,3,2
123,-2,6,-9,2,0,-2,-1,-4
124,-7,-5,0,-4,-4,-2,-2,-5
125,9,-3,-3,10,-2,-1,-1,6
126,-20,-1,0,-13,2,-1,-2,-23
127,-6,2,15,29,2,0,-8,2
128,9,-1,-16,-23,-4,-1,-6,2
129,-7,-3,-1,4,-3,-3,-6,-6
130,2,-8,-3,-13,-2,-2,13,15
131,5,9,0,11,1,-2,-15,-3
132,-5,-4,32,4,1,0,7,-5
133,-3,-3,-28,2,0,-2,-2,-1
134,7,2,-35,-13,-1,-1,-4,0
135,-6,-3,15,17,0,-1,-5,-4
136,9,-7,-16,-37,-5,-2,2,11
137,-9,4,5,12,-3,-1,-1,-6
138,1,1,11,-2,1,-1,5,4
139,-3,-14,-19,9,-1,-3,2,-5
140,-7,-10,-19,-5,-2,-1,-1,0
141,9,7,15,25,-1,0,-1,-2
142,0,16,6,-13,1,1,-5,2
143,-3,-14,-18,-22,-4,0,0,5
144,-9,-14,23,10,2,-1,-3,-3
145,5,1,-29,-42,-3,0,-1,1
146,7,3,9,28,2,2,-9,-5
147,-5,15,30,7,0,0,20,4
148,-9,-8,-20,-36,-10,-5,-6,-5
149,1,1,-9,6,2,0,-7,-1
150,0,-2,3,48,-6,-2,17,-4
151,2,7,43,112,17,4,0,-9
152,-4,-5,-17,-75,-2,-2,-24,1
153,10,3,7,19,-6,-4,14,-3
154,-6,-3,7,28,3,-1,-7,-6
155,7,-13,-2,-52,-8,-2,-1,4
156,3,8,-24,-1,-1,-3,8,-4
157,-1,-7,37,6,3,-2,-21,-4
158,-4,-3,-7,-11,1,1,-4,2
159,-7,8,10,5,-1,-1,0,2
160,24,0,11,2,0,-3,-20,4
161,-12,-1,-13,-34,-3,-1,15,-4
162,-5,0,17,37,-3,1,-9,-1
163,4,-3,-32,-22,-3,0,-1,8
164,-7,17,4,46,-4,0,-4,8
165,0,-17,-22,-7,-5,-4,-16,-9
166,-8,-14,74,-26,5,-1,11,2
167,-6,-12,-101,-75,-16,-7,-16,-2
168,-7,8,-5,1,0,1,22,-5
169,6,8,38,57,4,3,-21,7
170,6,3,9,-45,-2,-1,2,5
171,-4,0,36,-35,-6,-7,-13,-13
172,-5,0,-20,-9,2,1,1,2
173,-1,1,20,85,3,2,9,1
174,6,-11,-93,-87,-16,-7,-14,1
175,-17,12,89,62,12,0,4,-1
176,14,-7,-23,-56,-4,-2,-4,-5
177,-9,-5,-16,-4,-2,0,30,14
178,15,2,-27,24,1,-1,-18,-11
179,-11,11,-15,21,-4,3,44,9
180,-1,10,81,68,13,1,2,-7
181,-23,-15,-81,-107,-12,-7,-32,-16
182,-3,10,15,52,-4,-4,6,-11
183,18,-24,-27,-35,-12,-6,-18,44
184,-7,10,0,49,2,3,31,-2
185,13,-3,9,-8,2,-1,10,3
186,-18,-7,12,-10,5,-2,-7,-20
187,0,10,-36,7,1,0,-21,-15
188,0,-10,-4,-2,-7,-2,4,-6
189,-4,2,26,-2,3,0,-8,-11
190,-4,-13,-12,3,-2,1,8,13
191,1,22,11,-12,2,-1,-1,-11
192,27,-24,5,10,-1,-2,-3,23
193,2,12,-32,-24,-1,-2,11,-9
194,7,4,12,15,1,-1,-9,9
195,-11,0,-16,-10,-2,-2,1,-12
196,-27,-56,20,8,2,-1,-6,2
197,17,6,-7,9,-4,-3,-8,-16
198,-15,10,-4,-7,-4,-3,9,-4
199,9,13,4,3,3,3,-6,-13
200,-2,17,-7,11,0,-2,-14,-2
201,-5,-8,16,-2,2,4,47,21
202,6,2,-8,3,-2,-1,-7,8
203,-1,-7,1,-9,-2,-1,1,-5
204,-8,-4,-8,1,-7,-5,-12,-9
205,0,-4,11,5,0,-1,-9,7
206,-3,14,3,-6,1,-1,-5,-6
207,-11,-18,-17,2,-1,-1,-7,6
208,18,1,4,19,-1,2,16,-6
209,-26,8,-27,-2,-2,-2,-13,-4
210,5,-7,12,-33,-7,-3,4,-3
211,7,-9,-30,14,-1,-5,-27,-5
212,-16,9,29,3,3,0,1,-1
213,14,-11,2,-3,-3,-4,-3,-1
214,4,0,8,7,3,2,30,-8
215,-5,-4,16,-6,-4,0,1,-4
216,3,8,-2,9,4,-1,-25,-14
217,-9,-8,11,14,-4,-4,-18,6
218,-10,1,-16,-12,-2,-2,-15,-3
219,21,-12,9,4,0,-1,18,-12
220,-10,-1,-10,-5,-2,-2,-11,1
221,7,10,-12,-11,0,-1,1,2
222,-2,0,-10,13,0,-1,-6,2
223,-12,-14,2,-17,-1,-1,-2,-2
224,-1,8,-12,3,-1,-1,10,-1
225,0,-5,0,-9,-2,-2,-10,-2
226,10,-1,18,8,-2,-4,5,6
227,-6,11,-4,6,-2,-1,3,-1
228,-1,-2,-13,2,-3,-1,-10,-7
229,16,0,8,-18,0,3,-3,9
230,-15,-4,-14,-8,-3,-3,-6,7
231,24,-11,-1,21,0,0,22,-9
232,-4,11,-14,-30,-4,-2,6,5
233,-3,4,8,14,1,-1,-18,-9
234,5,-5,-6,5,0,2,10,1
235,-8,0,-9,-21,-3,-3,-11,2
236,-1,2,-3,7,-1,-2,-2,-3
237,-15,-10,-21,2,-1,-2,8,-10
238,9,8,-9,-6,-2,-4,-12,3
239,-1,7,-5,2,2,1,17,4
240,-6,12,10,1,-1,-2,7,-4
241,-13,-25,10,-7,-2,-3,-1,3
242,-4,-6,3,13,1,-2,-5,5
243,10,3,-16,-13,-5,-1,0,5
244,13,-8,-4,-2,-2,0,-5,-4
245,-13,4,8,-1,1,-1,5,2
246,-2,-7,-2,2,-4,-3,-20,-4
247,-2,8,6,0,1,1,31,8
248,3,-10,-15,-8,-5,-3,-9,0
249,4,13,2,7,1,-1,-11,-10
250,7,-4,1,2,1,1,41,1
251,-8,0,13,-5,1,0,-36,-4
252,11,-8,-8,0,-2,-1,19,6
253,-60,-6,-4,-2,-3,-1,6,-24
254,14,11,3,3,-1,-1,-15,4
255,-43,9,-1,-3,-1,-2,-4,-4
256,-11,-21,-1,1,-1,-2,-4,-3
257,18,4,2,-2,-3,-2,0,5
258,-10,-17,-3,-6,-3,-1,-7,-4
259,3,2,9,0,-2,-2,-1,-6
260,-4,1,-6,-1,-1,-2,-7,-1
261,6,8,10,-3,-1,-1,6,6
262,-22,-4,-6,3,2,1,2,-1
263,18,-5,-1,-7,-4,-5,-21,2
264,-10,0,0,-2,-1,-2,33,-1
265,4,-1,-3,-3,0,1,4,2
266,9,4,13,-1,-2,-2,-15,1
267,0,-10,-25,-1,3,2,25,2
268,-2,10,1,-1,1,1,-7,13
269,5,-1,8,-3,-5,-4,19,-2
270,-5,-1,-2,-2,-3,-1,-10,4
271,-9,-7,14,0,-2,1,-8,-9
272,7,-7,-6,0,-1,-1,-3,-9
273,-7,-3,6,1,0,0,-6,3
274,2,-2,-8,-1,0,-1,-8,0
275,6,0,0,-3,-3,-3,-8,-9
276,-5,10,4,-1,1,-1,-4,-2
277,9,-2,3,2,1,-1,-7,1
278,-2,1,6,0,-1,-2,3,-4
279,-4,1,-2,3,5,1,-2,3
280,-5,-9,-4,-10,-10,-6,-12,-7
281,4,-2,-7,-8,-4,-1,-9,8
282,-7,3,-1,5,5,1,42,-4
283,10,-3,-4,-2,-1,-1,-2,5
