,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1592,-10,11,-3,-6,-2,-1,2,-1
1593,7,-19,-5,1,-1,-1,8,6
1594,-1,11,-9,-1,0,1,-1,-1
1595,3,3,9,3,-1,0,16,9
1596,-2,4,-8,-1,-1,-1,-8,-5
1597,-4,-7,-12,-5,-1,-2,-4,5
1598,-3,-12,9,1,2,1,7,-2
1599,-16,-1,-5,0,0,-3,-10,1
1600,20,2,-11,2,0,0,22,8
1601,-12,0,3,-6,-2,-1,-19,-12
1602,-4,2,3,0,1,-3,-14,-2
1603,8,-3,-5,-3,-2,1,14,-1
1604,14,1,9,-1,-1,-2,-22,-6
1605,-40,7,-5,-2,-2,-1,24,-9
1606,14,-21,-7,1,1,-1,16,3
1607,3,15,2,-2,-3,-2,-2,3
1608,-5,-6,-4,0,-3,0,-1,-1
1609,12,-17,9,-1,3,0,-9,1
1610,-4,7,-6,-3,-1,0,8,-6
1611,3,2,-2,-4,-2,0,6,1
1612,-8,5,-2,2,-2,0,5,-1
1613,6,0,5,-2,0,-2,-12,-7
1614,-15,-7,-18,-6,-5,-2,-12,4
1615,6,-15,-10,0,0,-2,1,3
1616,-5,29,11,0,2,0,1,1
1617,0,-8,-4,-2,-4,-3,4,-4
1618,0,-3,3,-3,-5,-3,-8,-7
1619,1,-8,4,1,-2,0,6,2
1620,2,-8,-16,-5,-1,-2,-10,-4
1621,4,-1,11,-3,-1,-3,1,-1
1622,-2,6,-5,-1,-3,-2,-4,5
1623,-2,-5,1,-1,-3,-3,-19,-3
1624,-7,-3,4,0,1,3,29,2
1625,7,7,-5,0,-3,-1,-9,2
1626,1,-7,-2,3,1,-1,0,0
1627,-9,-1,0,-1,-4,-2,-14,-1
1628,11,-7,7,-8,1,-2,30,10
1629,8,12,-28,1,-3,-2,7,6
1630,-3,-2,8,-1,-1,-3,-13,-1
1631,3,-6,-8,-2,-1,-1,3,-7
1632,-16,-16,2,-4,-2,-2,-18,-8
1633,3,-4,-5,0,-2,-1,-6,7
1634,7,-2,5,-2,-2,1,7,-9
1635,-6,0,-4,-4,-2,-1,-4,-2
1636,-1,0,-4,0,-1,-2,3,7
1637,1,-2,2,0,1,-1,3,5
1638,-1,1,2,-4,1,0,-9,-6
1639,3,-2,-2,8,2,-1,-7,5
1640,-2,3,2,-4,-2,0,6,-4
1641,-6,-9,-1,-2,-3,0,-1,-6
1642,-9,4,-5,-4,-1,1,-11,0
1643,11,12,3,-3,1,-1,13,8
1644,-11,-18,-10,0,3,-1,-9,-4
1645,2,5,3,-2,-4,-2,-8,-3
1646,7,-7,6,0,-1,-1,-2,0
1647,-23,-13,-27,-3,-4,-1,14,-3
1648,2,16,-1,1,-3,-4,-12,10
1649,4,-1,10,2,1,-1,-7,-8
1650,1,4,-6,1,0,-1,20,-2
1651,11,3,2,-3,-2,-2,-5,-8
