,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2608,2,-2,-1,-2,0,-3,-17,1
2609,4,0,-4,-3,-1,-2,-21,-7
2610,-5,4,0,0,-2,1,19,3
2611,-7,-3,-3,-1,0,-1,7,-1
2612,-2,-6,-1,1,0,0,1,-1
2613,2,1,0,0,0,-2,-19,-1
2614,-5,-10,-4,-4,-2,0,-7,-2
2615,1,5,1,0,0,-1,-2,-4
2616,-7,-9,-8,-3,-2,-3,0,7
2617,1,16,6,-1,-3,0,19,5
2618,4,-10,-3,2,-1,-1,-3,-4
2619,-5,-6,-4,-4,-2,1,6,5
2620,4,9,-2,-4,-3,-4,-15,-7
2621,-3,-9,-5,-2,0,1,13,0
2622,-4,-1,2,0,-4,-6,-6,-2
2623,5,-3,-6,1,-2,-1,-17,10
2624,-1,6,4,1,3,1,-6,-20
2625,-9,1,-3,-1,-2,-2,-4,1
2626,8,-11,-4,-4,-4,-1,-8,-5
2627,3,10,7,1,-2,-2,0,-5
2628,-27,3,-2,-2,0,0,6,2
2629,8,-6,-5,0,0,-2,-14,-4
2630,2,4,-2,0,0,-1,-1,-6
2631,-1,-9,-6,-2,0,-1,5,-5
2632,10,1,-1,-2,-3,1,-4,16
2633,0,3,-1,-2,-2,0,5,-6
2634,-18,-2,-3,-3,-2,-3,-21,4
2635,7,0,0,-2,1,1,19,5
2636,-1,-4,1,0,-2,-4,-7,-8
2637,1,-3,2,1,2,2,10,8
2638,13,5,2,-3,-4,-3,-4,1
2639,-20,-5,-4,-3,-3,-5,8,2
2640,7,4,0,1,1,-1,-20,-1
2641,-8,-10,-6,-2,-4,-3,-7,0
2642,-4,-4,-3,0,0,-1,6,-3
2643,-3,-3,2,-2,-3,-1,3,-4
2644,2,6,-6,-3,-1,-1,10,-1
2645,1,1,8,-2,-2,0,-8,-3
2646,-5,-3,0,0,-2,0,2,-1
2647,-4,13,-1,-1,-1,-2,-8,-9
2648,13,-14,-3,-1,-3,0,16,5
2649,-21,-9,-2,1,-1,-1,-7,-1
2650,6,1,-1,-1,0,-1,-10,-10
2651,-12,-4,-4,-2,-1,0,11,2
