,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
134,-6,2,15,-4,5,0,5,2
135,-4,14,-22,2,5,1,-2,-4
136,-11,-11,5,-3,-11,-2,-4,0
137,15,-6,-25,4,1,-3,-1,-3
138,-9,-8,-11,-10,-1,1,3,0
139,-6,5,16,3,-5,-6,-7,-8
140,1,18,-3,-6,0,1,-1,3
141,7,-6,2,0,-5,-1,-1,-4
142,-12,-9,-15,-6,-1,-2,0,-7
143,2,-1,0,0,3,-1,6,0
144,-1,-1,1,4,-1,-2,-16,-1
145,-3,6,8,-5,0,-1,-2,-3
146,-6,-5,8,7,2,0,10,3
147,8,-14,-7,-10,-7,-1,-4,-9
148,-6,-2,-1,5,0,1,-9,0
149,-7,1,0,-4,-3,-1,8,-1
150,3,6,-7,-5,-1,0,-2,1
151,1,5,30,23,0,-2,-3,1
152,3,-7,-24,-21,2,-1,1,-2
153,-11,5,17,-6,0,-2,-9,4
154,6,-9,6,-1,-2,-1,1,-5
155,0,1,-9,6,3,1,-3,2
156,-10,-7,12,5,-6,-3,0,-1
157,-7,-10,-30,-13,-6,0,2,4
158,-4,16,10,6,4,-2,-5,-7
159,-8,2,-3,-4,1,1,-3,1
160,10,-8,-2,-16,-1,-1,4,1
161,-1,-7,7,24,-1,-3,-18,-4
162,-3,-3,-22,-20,-4,1,9,2
163,-2,11,-14,-4,-1,-1,-4,-1
164,-2,-4,0,1,0,-1,5,-1
165,-4,-4,-4,-13,0,-4,-6,-2
166,1,-5,-2,-10,-7,-2,-2,-1
167,1,1,4,2,-1,-2,-3,1
168,1,4,9,1,-3,-1,3,0
169,1,-2,7,1,6,0,2,-2
170,-1,-7,8,8,4,-3,-3,0
171,-3,-5,-14,-12,-6,-1,-10,2
172,-5,-3,5,9,-2,-4,12,-11
173,-2,2,5,3,1,1,-5,-2
174,5,-4,6,-5,-1,-2,-5,0
175,-7,-14,-11,-3,-2,0,3,-2
176,0,7,2,2,2,-1,-6,-5
177,10,22,9,4,-1,-2,-1,8
178,-9,-18,-7,-7,-4,0,-12,-9
179,-8,-27,-3,-3,-5,-1,24,9
180,3,4,-4,9,2,1,-1,1
181,0,3,0,-9,-4,0,6,-1
182,0,10,-4,-5,-4,-3,-11,0
183,0,1,6,2,-2,-2,-7,-5
184,0,-7,-11,0,1,2,4,2
185,-1,-1,0,6,2,0,5,-6
186,-1,-2,-6,-9,-4,-2,4,7
187,1,1,0,3,1,-2,-11,-5
188,-3,-2,1,1,-6,-2,-2,0
189,-3,-1,-12,-6,1,0,-3,-2
190,-3,-6,-4,0,1,0,-5,-1
191,4,4,-10,-11,-1,0,8,-2
192,-4,-18,5,14,-1,-2,-16,-2
193,-8,1,24,3,-1,-2,3,1
194,-6,-7,5,0,0,-1,2,-4
195,-1,11,0,-1,0,0,-7,-2
196,16,-4,-4,-4,2,0,0,3
197,-3,-6,-12,-3,-4,1,5,-4
198,1,2,-1,1,-1,-2,-13,-2
199,1,-2,3,1,0,-1,-2,1
200,-7,2,0,-4,0,-1,2,-3
201,1,-6,-4,-8,-9,-4,2,-2
202,5,5,-1,6,4,-1,0,0
203,-7,-4,-1,-6,-9,-2,-22,-3
204,4,5,-9,-10,-3,-2,10,-6
205,-11,-8,-6,7,-1,-1,-8,11
206,8,-1,17,-4,-3,-2,6,-4
207,0,13,-1,2,3,2,18,5
208,-6,-1,-8,-7,-1,1,-6,-2
209,1,-10,28,-1,0,0,-4,-6
210,-9,-8,-1,2,-1,-3,-5,-2
211,2,-2,-2,-3,-4,-4,-7,-4
212,12,6,1,1,1,1,-1,8
213,-6,6,-5,-3,-3,-3,0,-4
214,-4,-18,-12,-7,0,-1,5,1
215,0,2,3,-3,-4,1,3,-2
216,-6,-6,-9,3,0,-3,-2,-3
217,1,0,-9,6,5,-1,0,6
218,-4,9,-5,-3,-3,-1,8,-4
219,-1,-2,-6,-8,-5,-2,-3,-3
220,-3,1,4,1,-1,-2,-6,4
221,1,-13,3,-4,-6,-1,1,-3
222,-4,9,-3,-1,3,0,4,-3
223,-1,-8,9,8,4,-1,-16,-2
224,-11,10,1,-1,0,0,30,0
225,-9,-11,-10,-4,-8,-2,2,-5
226,7,-2,-6,9,6,4,-2,7
227,-1,-2,-15,-5,-3,-3,-2,-7
228,2,11,9,-4,-5,-3,-11,2
229,-5,-5,-41,-10,0,-1,-4,-10
230,-14,-8,-14,35,4,-1,-3,-8
231,3,-2,-3,-40,-2,-3,15,7
232,5,-7,-5,-1,-14,-1,-3,0
233,-12,14,1,1,5,0,-1,1
234,1,7,1,-7,-2,-2,-1,2
235,10,1,7,26,3,-1,-17,-4
236,1,-6,-2,-32,-7,0,-2,0
237,1,-6,-1,3,-7,-2,-1,-8
238,7,4,-5,19,12,-1,0,5
239,-12,0,11,22,4,0,-2,-1
240,-3,-1,-1,-18,0,-1,-15,-6
241,13,4,3,10,1,-1,7,6
242,-10,-10,-4,8,6,-3,-3,-10
243,11,-8,-4,-34,-22,-1,0,-1
244,-11,3,-3,36,9,-4,-5,0
245,0,-1,8,-13,10,4,-4,2
246,0,-11,-4,-23,-14,-4,0,11
247,38,33,54,12,-8,-1,-4,-9
248,-33,-6,-2,-15,-5,-5,-8,-1
249,-31,-5,4,23,7,-1,6,-6
250,14,-2,1,-35,2,1,7,10
251,-4,-1,-4,26,12,-1,8,6
252,2,-4,-1,-22,-9,0,-9,-15
253,13,15,-9,13,3,-1,-8,3
254,-9,2,5,-19,-9,-2,-18,-10
255,-11,-4,-10,21,5,-1,3,-3
256,5,-24,-3,19,13,3,21,13
257,-3,3,-11,-16,-9,-1,-4,-6
258,11,13,1,-15,-15,-8,-8,-13
259,-16,-15,-14,-12,3,-1,-20,-2
260,17,18,8,20,13,3,11,4
261,20,-11,6,-13,-12,1,-8,-3
262,-38,16,6,0,-3,-1,11,-4
263,21,-19,-77,-9,-5,-8,-30,5
264,-17,5,15,6,-2,4,61,9
265,7,-7,2,-2,5,-3,-7,2
266,5,6,-1,8,0,2,-5,-3
267,-12,-3,-4,-12,-3,-2,-2,-7
268,5,-3,10,3,1,0,-14,-4
269,7,8,-11,-6,-5,-1,-5,1
270,-2,-18,-5,2,-1,1,33,5
271,-7,0,19,1,3,2,5,1
272,2,-6,-13,-7,-6,-6,-28,-3
273,-24,4,8,-6,-4,-1,31,-7
274,20,5,2,4,-2,-2,-22,-1
275,-6,0,30,-3,0,0,17,2
276,10,-13,-28,0,-1,-3,-17,-3
277,-8,5,0,-2,-1,-2,-12,-2
278,20,-15,-19,-2,-2,-4,-8,5
279,-27,3,5,-8,-8,-3,23,3
280,-6,3,-8,-3,0,0,-6,-11
281,23,-2,15,-2,-3,-3,1,7
282,0,0,-4,2,3,3,2,0
283,1,-1,-2,2,-1,-2,-7,-3
284,-1,-1,3,-4,-5,-3,-10,-4
285,-1,-8,-11,1,1,-2,-2,-2
286,-7,7,12,-2,-6,-2,-2,-2
287,-1,-14,-5,2,5,1,-11,1
288,-8,-8,-14,-7,-7,-3,2,-6
289,-3,-3,1,-2,-1,-1,-5,1
290,12,4,-8,-2,0,-3,-3,-3
291,-5,9,17,2,-1,1,2,-4
292,5,5,1,-1,2,0,0,0
293,-3,-5,-7,3,-5,-5,-5,-1
294,-10,-11,-4,-7,-1,1,0,-2
295,-1,3,23,17,1,-3,5,-1
296,1,-4,-32,-15,11,0,-5,-2
297,-3,0,0,-18,-27,-4,-2,2
298,-7,-5,14,3,17,2,1,-5
299,5,7,-3,0,-27,-1,3,1
300,-1,0,7,-31,-1,-3,-2,-2
301,-12,-3,0,17,10,-1,-6,-2
302,6,8,0,-7,-9,0,0,-2
303,4,-9,-24,-14,7,0,1,-1
304,-1,8,8,20,-5,-2,-8,-1
305,-1,-18,-8,-5,-2,-2,7,2
306,-11,2,17,2,3,0,-10,-3
307,-2,-19,-32,-3,5,-1,19,0
308,13,9,7,4,-6,-1,-5,1
309,-49,2,4,-3,9,3,0,0
310,-7,1,-12,13,-6,-4,1,1
311,16,12,2,-10,-2,-1,-8,-9
312,20,-3,6,1,-4,-3,-7,0
313,-1,-3,-11,2,-1,-2,-4,-10
314,1,-11,-2,-4,-4,-3,-13,7
315,-57,-2,-13,-4,-2,-2,5,-20
316,20,2,-16,1,-1,1,-13,1
317,16,8,10,3,5,-1,-11,-4
318,-10,-11,-4,-4,-6,-2,13,0
319,11,0,3,-4,0,-2,-23,5
320,-20,-1,4,19,8,-3,9,-2
321,11,2,9,-22,-11,-1,7,-1
322,6,16,8,5,-2,-4,-9,1
323,-2,-22,-12,1,0,0,4,-13
324,-19,-12,5,-2,-3,-3,-7,-5
325,7,9,-9,4,7,1,-8,4
326,11,-2,-8,-9,-7,-3,4,-1
327,8,8,13,2,1,-3,-5,5
328,0,-5,-4,-1,-4,-1,4,-2
329,9,-9,2,6,4,3,2,-2
330,-13,-1,1,0,-3,1,2,-3
331,0,-4,-2,-6,-1,-2,4,2
332,-13,1,13,1,-4,-2,-3,-1
333,5,-1,-3,8,-2,-4,4,2
334,-11,2,-9,22,9,0,-3,-4
335,11,6,-2,-35,-8,0,-1,2
336,0,-22,-2,-2,-7,-1,-7,5
337,-7,4,4,9,3,-3,-17,-4
338,2,1,-7,-9,-6,2,34,0
339,-3,-2,0,6,5,-2,-8,3
340,-3,8,-10,-1,3,1,7,-1
341,2,14,-7,-11,-9,-7,-21,-8
342,-6,-28,6,-2,2,1,-16,0
343,-5,0,-14,2,-1,-2,1,0
344,13,6,11,-1,-2,-3,-1,-2
345,-30,-5,-4,-1,1,0,0,3
346,-2,2,-2,-2,-3,-4,-3,-1
347,24,6,-7,4,-1,-1,8,3
348,-44,-4,-5,-3,-2,0,-4,-4
349,13,5,2,7,6,1,11,1
350,-7,5,6,-1,-3,0,-4,4
351,-9,-9,6,0,-2,-1,-5,0
352,18,-1,-5,-3,0,-2,-9,2
353,3,-6,-6,-9,-8,-3,-8,-2
354,-5,1,-6,2,1,-6,-2,-2
355,-4,3,2,-1,-1,1,23,3
356,0,-3,-1,0,-2,-1,21,2
357,0,-8,4,-3,1,7,8,-8
358,7,-3,-5,-5,-4,0,-15,-4
359,-5,1,1,4,4,-2,-6,-2
360,-3,1,6,-5,-4,-3,-8,-12
361,1,-10,-5,-1,0,-2,0,3
362,-4,-7,0,-1,-1,-1,5,-4
363,1,-6,-1,-2,-3,-1,-5,-2
364,-4,2,4,-2,1,0,2,-2
365,9,-2,-1,2,-1,-2,0,5
366,0,6,-3,-5,-1,1,-2,-3
367,-6,-11,-4,-5,-4,-5,-17,-2
368,3,-1,8,3,-5,-1,18,0
369,0,-2,-12,-5,0,-1,2,2
370,14,6,8,1,3,2,6,-1
371,-4,3,19,3,-4,3,19,1
372,0,-2,-30,-4,0,-1,-4,0
373,5,0,-5,-7,-8,0,1,-2
374,-8,-5,-3,-1,-1,-3,-2,-5
375,-11,-5,1,4,1,0,-2,-7
376,8,14,4,11,5,1,1,3
377,3,-11,7,-17,-2,-2,-5,-1
378,-10,-4,-15,4,-2,0,-15,-6
379,10,9,11,-4,-2,-1,1,0
380,-5,0,5,17,6,1,1,1
381,-3,4,-2,-2,-3,-3,2,-2
382,-6,-25,0,-9,-5,-1,-7,0
383,-3,0,-10,1,2,-2,-22,-1
384,3,-3,-6,-10,-2,0,11,2
385,0,5,25,7,3,-1,-6,-3
386,-11,12,-7,-4,-4,-3,0,-4
387,7,-11,-6,2,0,-1,-14,0
388,20,4,0,-7,-4,-1,-4,0
389,-27,-7,-16,2,-1,1,12,0
390,7,4,21,-1,-1,-2,-7,2
391,-3,3,-3,3,4,-2,3,-7
392,-9,-5,1,-14,-9,-4,-6,-4
393,7,-5,-12,-6,-1,0,5,1
394,-5,2,-3,13,2,-3,-6,-3
395,9,-5,-6,-4,0,1,-3,5
396,-2,-4,0,1,4,2,3,-2
397,0,-1,3,-10,-12,-4,-16,-5
398,-1,0,-3,-10,-1,1,6,10
399,3,2,4,-3,2,1,7,-7
400,-11,-13,-13,-6,-9,-3,-5,1
401,29,3,15,7,6,-1,-13,-2
402,-4,0,-21,-7,-4,0,2,-4
403,-1,6,-5,6,2,-3,-2,2
404,2,-7,3,-3,1,0,-9,-4
405,-11,-3,-15,-6,-3,-2,1,-1
406,12,6,-3,7,-1,-2,15,1
407,-5,-6,1,1,-3,2,-6,1
408,-7,-1,3,1,-2,-3,-11,-1
409,-6,-1,3,1,-1,-2,-4,2
410,23,-8,-3,-7,0,-1,0,-1
411,-14,0,-4,-8,-7,-5,-3,-5
412,-8,-6,2,-2,3,-1,1,-1
413,3,-2,-8,1,-4,-4,-6,-2
414,-9,17,8,-5,-2,1,1,0
415,-8,-10,-6,-2,-1,0,-1,-1
416,-1,-8,-11,2,-4,-3,-21,0
417,-4,-5,20,20,8,-2,11,-9
418,-7,-1,1,-16,-11,-2,-33,-5
419,2,9,6,8,6,4,29,10
420,-3,4,-6,-8,-1,1,11,-1
421,-9,-6,-8,0,-3,-1,-6,-2
422,1,1,2,2,1,-2,16,3
423,-6,3,0,3,-1,-3,-18,-6
424,-7,-6,8,2,-1,-1,-2,-2
425,-6,11,-13,-5,-2,0,17,5
426,6,-11,7,2,2,-5,0,-4
427,-1,3,-8,-4,-4,-2,-9,-2
428,-1,5,-11,-2,-3,-1,9,-1
429,-2,-23,-3,-5,-1,-1,-17,-2
430,-15,1,0,-3,2,0,17,1
431,6,4,-7,3,-2,-2,5,-1
432,3,-1,-2,-4,-2,-2,-14,0
433,4,-2,0,0,2,1,6,1
434,-1,-2,-5,-4,-5,-1,-10,-3
435,-5,-3,1,-10,-6,-5,-2,-1
436,-10,2,3,8,4,2,1,4
437,19,7,-5,0,-3,1,1,-8
438,-3,-8,2,2,5,1,-9,3
439,-1,-5,-4,-2,-4,-3,2,-1
440,-6,0,-3,-6,-6,-4,-10,-2
441,-5,-6,-1,-2,-1,-2,-3,2
442,-1,2,4,0,-2,0,13,-5
443,1,-6,-5,5,7,2,-3,-3
444,5,21,39,-2,-8,-5,1,-8
445,2,7,-27,-6,1,1,-23,3
446,-13,-15,-12,3,-2,-1,22,6
447,-9,-19,-5,-3,-3,-2,-7,-8
448,2,-4,3,4,4,-1,-3,0
449,-12,1,-2,-9,-7,-4,33,0
450,10,-2,1,1,-1,-4,-21,-3
451,-9,11,-14,-3,-1,-1,3,-6
452,-6,-6,10,-6,-2,-5,-2,-3
453,-5,-3,5,7,0,-1,0,-4
454,-3,1,-10,-1,-2,2,-7,-3
455,1,-1,9,-2,-3,-2,-7,3
456,2,-6,-13,-4,-3,0,13,2
457,5,-1,5,-1,1,-3,7,3
458,-3,5,5,1,0,-3,-9,-5
459,9,-14,-1,-4,-4,-3,-6,2
460,-28,-1,-15,38,13,0,-6,-4
461,21,-1,9,-26,-8,0,21,0
462,-7,0,-4,2,-1,-3,-25,3
463,9,13,0,-13,1,0,-5,-1
464,0,-12,-4,-11,-12,-2,17,2
465,-1,3,0,10,6,-2,-17,-7
466,-18,3,-9,-8,0,0,26,-1
467,-20,3,27,2,2,0,3,3
468,14,-21,-26,-4,2,4,-4,1
469,-9,1,19,2,0,-1,-11,2
470,0,0,0,1,-2,-1,-12,-3
471,9,18,-1,4,2,2,16,7
472,1,-12,-7,-8,2,-1,1,-4
473,-9,-3,-2,-1,-9,-6,-5,1
474,13,-8,-7,-3,-4,-4,-3,0
475,-7,-7,-4,1,-1,1,-3,-3
476,7,14,7,-3,0,0,-7,0
477,7,-3,-4,4,3,-1,-9,-1
478,0,-3,-13,-2,1,2,15,4
479,2,-7,-10,-3,-4,-3,-8,-2
480,17,21,9,-5,-5,-4,-14,-7
481,-19,-7,-4,1,4,-1,20,0
482,6,-4,4,28,3,0,-18,-6
483,7,-7,-4,-41,-9,2,40,10
484,-23,0,-1,4,3,0,2,-4
485,5,6,-2,5,-10,-4,-7,4
486,0,-5,-3,-14,-8,-2,-5,-3
487,3,4,-7,13,4,-3,-6,-8
