,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
3152,-6,-5,-3,-1,1,-1,9,-2
3153,2,9,4,-1,-1,-3,-1,-2
3154,3,5,-1,-3,-3,-2,1,1
3155,1,-1,-1,3,-3,-1,0,0
3156,2,-1,1,-4,0,0,0,-3
3157,-2,-6,-2,-4,-3,2,5,1
3158,2,3,-1,3,-2,-2,-5,0
3159,-2,-8,-6,-18,-2,-3,-6,-1
3160,-8,1,13,19,4,0,4,-2
3161,-1,2,-4,-13,4,1,1,-2
3162,-1,2,-1,-1,-2,-3,-4,-3
3163,-5,-10,-4,6,-1,-2,0,0
3164,-5,-14,-10,-10,-5,-2,2,-2
3165,-4,2,3,2,0,0,-4,-10
3166,6,2,-1,-1,-1,-1,-4,-4
3167,2,10,0,-4,-2,0,-9,5
