timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1221934,-4,-18,-12,-7,0,-1,5,1
1221934,0,2,3,-3,-4,1,3,-2
1238154,-6,-6,-9,3,0,-3,-2,-3
1238154,1,0,-9,6,5,-1,0,6
1245154,-4,9,-5,-3,-3,-1,8,-4
1245154,-1,-2,-6,-8,-5,-2,-3,-3
1252361,-3,1,4,1,-1,-2,-6,4
1252361,1,-13,3,-4,-6,-1,1,-3
1267367,-4,9,-3,-1,3,0,4,-3
1267367,-1,-8,9,8,4,-1,-16,-2
1276371,-11,10,1,-1,0,0,30,0
1276371,-9,-11,-10,-4,-8,-2,2,-5
1290410,7,-2,-6,9,6,4,-2,7
1290410,-1,-2,-15,-5,-3,-3,-2,-7
1298167,2,11,9,-4,-5,-3,-11,2
1298167,-5,-5,-41,-10,0,-1,-4,-10
1313409,-14,-8,-14,35,4,-1,-3,-8
1313409,3,-2,-3,-40,-2,-3,15,7
1314408,5,-7,-5,-1,-14,-1,-3,0
1314408,-12,14,1,1,5,0,-1,1
1327169,1,7,1,-7,-2,-2,-1,2
1327169,10,1,7,26,3,-1,-17,-4
1336178,1,-6,-2,-32,-7,0,-2,0
1336178,1,-6,-1,3,-7,-2,-1,-8
1350097,7,4,-5,19,12,-1,0,5
1350097,-12,0,11,22,4,0,-2,-1
1358097,-3,-1,-1,-18,0,-1,-15,-6
1358097,13,4,3,10,1,-1,7,6
1373101,-10,-10,-4,8,6,-3,-3,-10
1373101,11,-8,-4,-34,-22,-1,0,-1
1374099,-11,3,-3,36,9,-4,-5,0
1374099,0,-1,8,-13,10,4,-4,2
1386894,0,-11,-4,-23,-14,-4,0,11
1386894,38,33,54,12,-8,-1,-4,-9
1396090,-33,-6,-2,-15,-5,-5,-8,-1
1396090,-31,-5,4,23,7,-1,6,-6
1409889,14,-2,1,-35,2,1,7,10
1409889,-4,-1,-4,26,12,-1,8,6
1417894,2,-4,-1,-22,-9,0,-9,-15
1417894,13,15,-9,13,3,-1,-8,3
1433306,-9,2,5,-19,-9,-2,-18,-10
1433306,-11,-4,-10,21,5,-1,3,-3
1434308,5,-24,-3,19,13,3,21,13
1434308,-3,3,-11,-16,-9,-1,-4,-6
1447172,11,13,1,-15,-15,-8,-8,-13
1447172,-16,-15,-14,-12,3,-1,-20,-2
1463277,17,18,8,20,13,3,11,4
1463277,20,-11,6,-13,-12,1,-8,-3
1469890,-38,16,6,0,-3,-1,11,-4
1469890,21,-19,-77,-9,-5,-8,-30,5
1478223,-17,5,15,6,-2,4,61,9
1478223,7,-7,2,-2,5,-3,-7,2
1493221,5,6,-1,8,0,2,-5,-3
