,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
616,1.375,0.125,0.375,0.305664,-0.00616455,0.261841,-0.9154049999999999,-0.605504,-0.149339,-0.510471,0.150391,-0.5737300000000001,0.8110350000000001,Forward
620,2.0625,0.25,1.3125,0.305176,-0.00610352,0.261658,-0.9156489999999999,-0.6045119999999999,-0.149077,-0.510154,0.152832,-0.547363,0.81543,Forward
624,0.5625,0.875,2.1875,0.304688,-0.00622559,0.261414,-0.915833,-0.603571,-0.14844000000000002,-0.50978,0.14599600000000001,-0.530273,0.819824,Forward
628,-2.625,1.0,1.9375,0.30480999999999997,-0.00665283,0.261169,-0.9158940000000001,-0.604063,-0.147562,-0.509524,0.139648,-0.549316,0.830566,Forward
632,-3.6875,1.3125,0.6875,0.305359,-0.00708008,0.261108,-0.91571,-0.605384,-0.147026,-0.509552,0.152832,-0.575195,0.82373,Forward
636,-3.625,1.1875,1.5625,0.30603,-0.00750732,0.260925,-0.9155270000000001,-0.6069760000000001,-0.146479,-0.509323,0.14843800000000001,-0.583008,0.8183590000000001,Forward
640,-1.75,0.0625,4.0,0.306091,-0.00799561,0.260254,-0.91571,-0.607416,-0.145189,-0.508249,0.13183599999999998,-0.5722659999999999,0.844727,Forward
644,-0.5625,-0.375,5.25,0.305908,-0.00830078,0.259399,-0.9160159999999999,-0.6072890000000001,-0.143995,-0.506738,0.13915999999999998,-0.564453,0.854492,Forward
648,0.25,1.75,5.5,0.305359,-0.00891113,0.258606,-0.9163819999999999,-0.6065159999999999,-0.14208099999999999,-0.50555,0.134277,-0.554199,0.852051,Forward
652,0.5,2.3125,4.125,0.305054,-0.00958252,0.25805700000000004,-0.916687,-0.6062850000000001,-0.140334,-0.504891,0.127441,-0.5561520000000001,0.8212889999999999,Forward
656,-0.3125,0.375,3.4375,0.30499299999999996,-0.009887700000000001,0.25750700000000004,-0.916809,-0.60634,-0.139396,-0.503949,0.134277,-0.559082,0.8125,Forward
660,-0.4375,-1.9375,4.0625,0.305115,-0.00976563,0.256775,-0.916992,-0.606637,-0.139231,-0.5024109999999999,0.143555,-0.572754,0.8261719999999999,Forward
664,0.6875,-2.0,3.875,0.305176,-0.00952148,0.256042,-0.917175,-0.606745,-0.13926,-0.5008050000000001,0.153809,-0.5825199999999999,0.8295899999999999,Forward
668,0.3125,-0.875,4.5,0.305115,-0.00958252,0.25531,-0.9174190000000001,-0.606748,-0.138659,-0.499395,0.142578,-0.564453,0.8251950000000001,Forward
672,-2.0,-0.25,5.1875,0.305298,-0.009887700000000001,0.254456,-0.9176030000000001,-0.60737,-0.137658,-0.497841,0.13378900000000002,-0.55957,0.8183590000000001,Forward
676,-3.6875,-0.75,4.6875,0.305969,-0.0102539,0.253662,-0.9176030000000001,-0.609014,-0.13683399999999998,-0.496379,0.13623,-0.5795899999999999,0.8217770000000001,Forward
680,-2.5625,-1.0,4.0,0.30658,-0.010437,0.25293000000000004,-0.9176030000000001,-0.610442,-0.136354,-0.494943,0.140625,-0.591309,0.8227540000000001,Forward
684,-0.5625,-1.375,4.1875,0.306824,-0.010498,0.252136,-0.917725,-0.611061,-0.135872,-0.49336,0.13623,-0.590332,0.8193360000000001,Forward
688,-0.1875,-2.5625,5.3125,0.306946,-0.010437,0.25116,-0.917908,-0.611382,-0.135438,-0.491346,0.136719,-0.5878909999999999,0.8334959999999999,Forward
692,0.3125,-2.8125,6.25,0.307068,-0.0103149,0.25,-0.918213,-0.611735,-0.135001,-0.488967,0.142578,-0.5922850000000001,0.840332,Forward
696,0.375,-0.5625,5.9375,0.306763,-0.0105591,0.249023,-0.918579,-0.61133,-0.13378199999999998,-0.487203,0.129395,-0.574707,0.8500979999999999,Forward
700,-1.0,-0.9375,5.5625,0.306641,-0.011047399999999999,0.247986,-0.918884,-0.6114069999999999,-0.132167,-0.485426,0.10497999999999999,-0.56543,0.841309,Forward
704,-1.6875,-1.9375,3.5,0.307068,-0.011108400000000001,0.24731399999999998,-0.9189450000000001,-0.612405,-0.13185,-0.48408199999999996,0.128418,-0.5952149999999999,0.830566,Forward
708,1.9375,-1.75,4.5,0.30700700000000003,-0.011047399999999999,0.24645999999999998,-0.9191889999999999,-0.61235,-0.13139800000000001,-0.48235600000000006,0.13037100000000001,-0.595703,0.8227540000000001,Forward
712,5.9375,-0.3125,3.9375,0.305786,-0.010864299999999999,0.24585,-0.919739,-0.6098180000000001,-0.130742,-0.48118500000000003,0.13623,-0.5722659999999999,0.856934,Forward
716,1.9375,2.0,5.6875,0.305298,-0.011413600000000001,0.245056,-0.920105,-0.609138,-0.128984,-0.479979,0.13281300000000001,-0.585449,0.8496090000000001,Forward
720,-0.125,4.5,8.8125,0.305237,-0.012817400000000001,0.243774,-0.9204709999999999,-0.609768,-0.125551,-0.47824300000000003,0.12060499999999999,-0.626953,0.8681639999999999,Forward
724,0.25,9.9375,12.9375,0.305054,-0.015319799999999998,0.24218800000000001,-0.920898,-0.610624,-0.119831,-0.47652700000000003,0.11914100000000001,-0.6362300000000001,0.8623049999999999,Forward
728,0.875,11.9375,15.9375,0.30444299999999996,-0.0181885,0.240173,-0.9215700000000001,-0.610801,-0.112954,-0.474235,0.10693399999999999,-0.611816,0.85498,Forward
732,-0.9375,13.125,16.8125,0.304138,-0.0215454,0.238098,-0.9221799999999999,-0.611838,-0.10528599999999999,-0.47210100000000005,0.0898438,-0.611816,0.839355,Forward
736,3.5,12.875,15.4375,0.303162,-0.024536099999999998,0.236206,-0.9229129999999999,-0.6112920000000001,-0.098085,-0.470179,0.0844727,-0.5981449999999999,0.820313,Forward
740,5.125,11.0625,12.9375,0.30175799999999997,-0.0266724,0.23474099999999998,-0.923645,-0.609437,-0.0925304,-0.46863,0.0961914,-0.553711,0.8027340000000001,Forward
744,-0.625,8.0,9.875,0.301331,-0.028381299999999998,0.233582,-0.924011,-0.609387,-0.0884364,-0.46736000000000005,0.0952148,-0.5454100000000001,0.798828,Forward
748,-7.5,2.875,6.8125,0.302429,-0.0292969,0.23266599999999998,-0.923889,-0.612128,-0.08670449999999999,-0.46600699999999995,0.10351600000000001,-0.567871,0.809082,Forward
752,-14.4375,-1.5625,3.8125,0.304688,-0.029480000000000003,0.23205599999999998,-0.9232790000000001,-0.616885,-0.08708250000000001,-0.464714,0.11181600000000001,-0.514648,0.754883,Forward
756,-11.375,3.4375,3.125,0.306152,-0.030761700000000003,0.23162800000000003,-0.922852,-0.62048,-0.08515299999999999,-0.464501,0.0703125,-0.5722659999999999,0.8261719999999999,Forward
760,-6.375,9.0,2.75,0.307983,-0.0324707,0.23162800000000003,-0.922241,-0.625016,-0.08287860000000001,-0.46538999999999997,0.12207,-0.6938479999999999,0.797363,Forward
764,16.125,9.6875,1.875,0.304626,-0.0332031,0.23205599999999998,-0.923157,-0.618374,-0.080163,-0.466904,0.09667970000000001,-0.536133,0.8081050000000001,Forward
768,1.8125,2.9375,4.375,0.303772,-0.0339966,0.231506,-0.923584,-0.617025,-0.0779317,-0.466372,0.0517578,-0.512207,0.7827149999999999,Forward
772,-3.125,-3.6875,0.0625,0.304138,-0.0332642,0.231323,-0.923523,-0.617462,-0.0793513,-0.465546,0.0913086,-0.5273439999999999,0.7905270000000001,Forward
776,2.8125,-5.1875,-3.6875,0.303772,-0.0317993,0.231812,-0.923584,-0.6160399999999999,-0.0821895,-0.465678,0.104004,-0.5410159999999999,0.791504,Forward
780,8.0,-8.5625,-7.125,0.302795,-0.0293579,0.23266599999999998,-0.923767,-0.612907,-0.0867695,-0.46601099999999995,0.11523399999999999,-0.5507810000000001,0.803711,Forward
784,7.5,-10.4375,-8.8125,0.30194099999999996,-0.026489299999999997,0.233704,-0.923889,-0.609837,-0.0923142,-0.466475,0.12548800000000002,-0.5405270000000001,0.8007810000000001,Forward
788,1.9375,-9.9375,-6.5625,0.302002,-0.024231,0.234314,-0.923767,-0.608935,-0.09691060000000001,-0.466369,0.112793,-0.554688,0.8139649999999999,Forward
792,-3.25,-9.3125,-4.9375,0.302979,-0.022644,0.234558,-0.923401,-0.610229,-0.100482,-0.465836,0.09960939999999999,-0.5820310000000001,0.814941,Forward
796,-4.3125,-6.125,-5.8125,0.304138,-0.0215454,0.235168,-0.9229129999999999,-0.612101,-0.10346300000000001,-0.466304,0.107422,-0.597168,0.8261719999999999,Forward
800,0.0,-5.0,-6.5,0.30444299999999996,-0.020568799999999998,0.23590100000000003,-0.922668,-0.612256,-0.105878,-0.467167,0.0942383,-0.5878909999999999,0.8193360000000001,Forward
804,0.4375,-6.9375,-7.625,0.304688,-0.019104,0.23669400000000002,-0.9223629999999999,-0.612035,-0.10921099999999999,-0.467847,0.102539,-0.567383,0.8032229999999999,Forward
808,0.5,-10.125,-7.1875,0.305176,-0.0171509,0.23730500000000002,-0.922119,-0.612172,-0.113452,-0.46789899999999995,0.11084000000000001,-0.585449,0.812012,Forward
812,0.9375,-14.0,-7.0625,0.305786,-0.014526400000000002,0.237671,-0.921875,-0.612294,-0.11885,-0.46706000000000003,0.116211,-0.571289,0.783203,Forward
816,2.6875,-12.875,-5.1875,0.305969,-0.0119019,0.237854,-0.921753,-0.611535,-0.123928,-0.465887,0.142578,-0.583496,0.8276370000000001,Forward
820,5.0625,-8.4375,-2.875,0.305725,-0.0100708,0.23791500000000002,-0.921875,-0.610288,-0.127248,-0.465017,0.14599600000000001,-0.605957,0.838867,Forward
824,3.375,-2.75,-0.5,0.304871,-0.00964355,0.23779299999999998,-0.9221799999999999,-0.6083569999999999,-0.127552,-0.464635,0.10888699999999998,-0.5722659999999999,0.872559,Forward
828,-5.6875,-1.125,0.875,0.30541999999999997,-0.0102539,0.237427,-0.922119,-0.609799,-0.12645599999999999,-0.464199,0.08251950000000001,-0.578125,0.8754879999999999,Forward
832,-11.5,-0.6875,0.3125,0.307312,-0.011108400000000001,0.237183,-0.921509,-0.614062,-0.125635,-0.46395299999999995,0.09082029999999999,-0.601563,0.83252,Forward
836,-6.25,-1.5,2.875,0.308411,-0.0119019,0.23645,-0.921326,-0.61674,-0.12423599999999999,-0.462825,0.08496089999999999,-0.6235350000000001,0.8500979999999999,Forward
