,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
260,7.0,-1.125,-10.375,0.318909,0.187744,-0.388428,-0.843933,-0.7556430000000001,-0.0691962,0.8902129999999999,0.07373049999999999,-0.684082,0.7402340000000001,Left
264,6.5,-1.4375,-8.0625,0.31756599999999996,0.187927,-0.38751199999999997,-0.844849,-0.753186,-0.07147970000000001,0.888442,0.07470700000000001,-0.696289,0.739746,Left
268,5.8125,-2.0,-7.5,0.316284,0.188171,-0.386719,-0.8455809999999999,-0.750872,-0.0736689,0.8869319999999999,0.0664063,-0.6777340000000001,0.733398,Left
272,3.0,-2.8125,-5.875,0.315552,0.188538,-0.386169,-0.846008,-0.7497729999999999,-0.07536720000000001,0.886078,0.061523400000000006,-0.680176,0.726563,Left
276,2.6875,-3.125,-5.3125,0.314758,0.18896500000000002,-0.38574200000000003,-0.8464360000000001,-0.748645,-0.0771385,0.885548,0.0629883,-0.661133,0.7246090000000001,Left
280,3.9375,-2.9375,-5.1875,0.31359899999999996,0.18927,-0.385254,-0.846985,-0.746656,-0.0790698,0.8847299999999999,0.07714839999999999,-0.658203,0.7407229999999999,Left
284,4.375,-2.8125,-5.125,0.31243899999999997,0.189697,-0.384827,-0.8475950000000001,-0.744844,-0.0811925,0.8842,0.0883789,-0.6621090000000001,0.7358399999999999,Left
288,4.9375,-0.75,-5.9375,0.311218,0.18975799999999998,-0.384155,-0.848267,-0.742468,-0.08291389999999998,0.882768,0.09033200000000001,-0.664551,0.7456050000000001,Left
292,3.125,2.0625,-4.4375,0.31054699999999996,0.18951400000000002,-0.383484,-0.848938,-0.740916,-0.08368969999999999,0.8811690000000001,0.09375,-0.676758,0.768555,Left
296,2.3125,4.3125,-5.0625,0.31005900000000003,0.188782,-0.382629,-0.8496090000000001,-0.739169,-0.0836038,0.8787200000000001,0.0834961,-0.673828,0.7749020000000001,Left
300,2.5,4.625,-3.3125,0.309875,0.187927,-0.382019,-0.850159,-0.737947,-0.0828741,0.8767219999999999,0.06738279999999999,-0.68457,0.765137,Left
304,4.375,1.8125,-3.25,0.309265,0.187134,-0.381714,-0.850708,-0.7359829999999999,-0.082384,0.8753780000000001,0.0546875,-0.655273,0.743164,Left
308,4.3125,-0.8125,-2.5,0.308411,0.18701199999999998,-0.381592,-0.851074,-0.734193,-0.0830432,0.874956,0.07617189999999999,-0.671387,0.75293,Left
312,5.8125,-0.375,-2.4375,0.307373,0.186829,-0.381409,-0.851563,-0.731995,-0.0838211,0.874352,0.0932617,-0.6762699999999999,0.763672,Left
316,7.5625,2.5,-0.6875,0.306274,0.18634,-0.381287,-0.8521120000000001,-0.7293890000000001,-0.084108,0.873607,0.116211,-0.688477,0.762695,Left
320,6.75,5.0625,0.4375,0.305298,0.185059,-0.381348,-0.852722,-0.726272,-0.08285260000000001,0.872575,0.0961914,-0.679199,0.799316,Left
324,2.375,5.0,1.25,0.305176,0.183838,-0.381409,-0.8530270000000001,-0.724875,-0.0809324,0.871662,0.06542970000000001,-0.630371,0.7407229999999999,Left
328,3.5625,4.625,4.8125,0.305054,0.18249500000000002,-0.38208000000000003,-0.8530270000000001,-0.72338,-0.0783168,0.871875,0.07226560000000001,-0.7016600000000001,0.810059,Left
332,-1.375,-4.375,4.5,0.305237,0.182251,-0.383179,-0.8525389999999999,-0.723582,-0.0769074,0.8739450000000001,0.0146484,-0.622559,0.7329100000000001,Left
336,-2.375,-10.9375,-0.4375,0.304688,0.184082,-0.383606,-0.852173,-0.724329,-0.0800651,0.876358,0.0820313,-0.614746,0.7148439999999999,Left
340,4.5625,-11.1875,-4.1875,0.302979,0.186096,-0.383606,-0.852356,-0.7229949999999999,-0.0848936,0.877978,0.12255899999999999,-0.6499020000000001,0.7231449999999999,Left
344,7.125,-6.5625,-4.6875,0.301086,0.18701199999999998,-0.383362,-0.8529049999999999,-0.720212,-0.0882711,0.878122,0.11377000000000001,-0.6523439999999999,0.7612300000000001,Left
348,1.6875,-0.125,-2.75,0.300537,0.187256,-0.38293499999999997,-0.85321,-0.7193470000000001,-0.0894846,0.877402,0.114746,-0.674316,0.779297,Left
352,-5.6875,2.3125,-0.5,0.301697,0.187195,-0.382629,-0.852966,-0.7215020000000001,-0.08858139999999999,0.876807,0.07470700000000001,-0.692871,0.775879,Left
356,-4.0625,2.125,0.875,0.302917,0.186951,-0.382629,-0.8526,-0.723621,-0.0870881,0.876685,0.0634766,-0.71875,0.764648,Left
360,3.1875,2.75,-0.375,0.302734,0.18634,-0.38250700000000004,-0.852844,-0.722662,-0.08634960000000001,0.8758940000000001,0.08496089999999999,-0.68457,0.7641600000000001,Left
364,3.25,2.8125,-1.0625,0.302124,0.185669,-0.382324,-0.8532709999999999,-0.720813,-0.0859391,0.8748950000000001,0.0883789,-0.6420899999999999,0.765625,Left
368,-0.1875,0.875,-2.125,0.30175799999999997,0.185547,-0.382019,-0.853577,-0.7199720000000001,-0.0863096,0.8741459999999999,0.0898438,-0.630371,0.7695310000000001,Left
372,-1.3125,-0.5625,-3.0625,0.301636,0.185852,-0.381531,-0.8537600000000001,-0.719989,-0.0872902,0.873389,0.09667970000000001,-0.6464840000000001,0.757813,Left
376,0.0625,0.0,-2.9375,0.301575,0.186157,-0.381042,-0.853943,-0.720134,-0.08822410000000001,0.872647,0.0976563,-0.670898,0.752441,Left
380,2.75,0.8125,-2.6875,0.30127,0.18603499999999998,-0.380676,-0.854248,-0.719403,-0.0885838,0.8717739999999999,0.09033200000000001,-0.6816409999999999,0.758301,Left
384,2.125,0.9375,-2.0,0.30090300000000003,0.185791,-0.380432,-0.8545530000000001,-0.718448,-0.0887063,0.8710459999999999,0.08789060000000001,-0.6577149999999999,0.7592770000000001,Left
388,-0.0625,0.3125,-1.375,0.30090300000000003,0.185791,-0.380188,-0.854675,-0.718435,-0.08889939999999999,0.8705510000000001,0.0854492,-0.658203,0.751953,Left
392,-1.5,1.625,-1.0,0.301208,0.18573,-0.379944,-0.854675,-0.718939,-0.0887093,0.8700110000000001,0.09375,-0.6674800000000001,0.7539060000000001,Left
396,-0.875,3.125,-2.125,0.301575,0.18548599999999998,-0.379395,-0.854858,-0.7193729999999999,-0.0884118,0.868707,0.08886720000000001,-0.6621090000000001,0.7460939999999999,Left
400,-1.0625,3.375,-3.4375,0.30175799999999997,0.18524200000000002,-0.378662,-0.8551639999999999,-0.71943,-0.0884105,0.8670030000000001,0.09179689999999999,-0.6606449999999999,0.758789,Left
404,-2.25,3.0,-4.3125,0.302124,0.18524200000000002,-0.377747,-0.855408,-0.720051,-0.0887783,0.8651340000000001,0.100098,-0.676758,0.7670899999999999,Left
408,-1.1875,4.5,-3.1875,0.30249000000000004,0.184814,-0.37701399999999996,-0.855713,-0.720299,-0.08832480000000001,0.863301,0.0883789,-0.674316,0.7700199999999999,Left
412,0.25,3.5625,-2.25,0.302612,0.184143,-0.376587,-0.8560180000000001,-0.719865,-0.08745130000000001,0.861869,0.07128910000000001,-0.6679689999999999,0.774414,Left
416,-0.1875,3.0625,-3.0,0.302673,0.18371600000000002,-0.376038,-0.856323,-0.719529,-0.0871173,0.860381,0.08154299999999999,-0.654297,0.7612300000000001,Left
420,-0.625,3.5,-3.8125,0.302795,0.183594,-0.375183,-0.8566889999999999,-0.719586,-0.0874697,0.8585389999999999,0.104492,-0.6679689999999999,0.7670899999999999,Left
424,-1.0,2.8125,-5.5,0.30304000000000003,0.183777,-0.374084,-0.8570559999999999,-0.7201529999999999,-0.0884043,0.856466,0.107422,-0.694336,0.766113,Left
428,1.4375,1.5,-6.8125,0.302856,0.18395999999999998,-0.37298600000000004,-0.8575440000000001,-0.71988,-0.08970539999999999,0.854353,0.100098,-0.697754,0.766602,Left
432,2.375,1.9375,-6.875,0.302307,0.18365499999999998,-0.37200900000000003,-0.858215,-0.718444,-0.09043179999999999,0.852051,0.0786133,-0.658203,0.7695310000000001,Left
436,0.125,3.5,-6.125,0.302185,0.183228,-0.37097199999999997,-0.858765,-0.717704,-0.0906184,0.849541,0.0805664,-0.6445310000000001,0.7670899999999999,Left
440,-1.875,3.8125,-6.375,0.30249000000000004,0.182922,-0.369873,-0.859253,-0.7179449999999999,-0.0907115,0.8470850000000001,0.0786133,-0.649414,0.758301,Left
444,-1.5,3.875,-6.0,0.302673,0.1828,-0.368713,-0.8596799999999999,-0.7180770000000001,-0.0912266,0.844608,0.0952148,-0.6577149999999999,0.7592770000000001,Left
448,-0.5,2.875,-5.5,0.302734,0.182739,-0.367676,-0.860107,-0.718051,-0.09186369999999999,0.8424379999999999,0.09960939999999999,-0.6577149999999999,0.753418,Left
452,-0.25,1.4375,-4.25,0.302551,0.182678,-0.36694299999999996,-0.860474,-0.717568,-0.0924729,0.840866,0.0952148,-0.655273,0.7695310000000001,Left
456,-0.6875,2.3125,-3.9375,0.302429,0.182373,-0.366333,-0.860901,-0.717022,-0.0925628,0.839382,0.0859375,-0.6445310000000001,0.780762,Left
460,-1.8125,3.25,-4.0,0.302673,0.181885,-0.365601,-0.8612059999999999,-0.716968,-0.0920956,0.8374799999999999,0.0756836,-0.649414,0.780273,Left
464,-1.5,2.5625,-3.6875,0.302734,0.181641,-0.364929,-0.861511,-0.716799,-0.09214800000000001,0.8359030000000001,0.0844727,-0.652832,0.7797850000000001,Left
468,0.875,1.4375,-2.75,0.30249000000000004,0.18145799999999998,-0.36444099999999996,-0.861816,-0.716102,-0.092418,0.834722,0.0952148,-0.657227,0.7700199999999999,Left
472,2.6875,0.875,-2.9375,0.301819,0.181213,-0.364075,-0.8623049999999999,-0.714562,-0.09288660000000001,0.833744,0.0991211,-0.645508,0.7768550000000001,Left
476,1.375,0.9375,-3.3125,0.30127,0.18103,-0.363586,-0.8627319999999999,-0.713279,-0.093422,0.832549,0.09472660000000001,-0.643555,0.7856449999999999,Left
480,-0.625,0.0,-2.5,0.301208,0.181091,-0.36322,-0.862915,-0.7131970000000001,-0.09386060000000002,0.831859,0.08789060000000001,-0.6518550000000001,0.7670899999999999,Left
484,-1.3125,-0.5625,-2.4375,0.301331,0.181396,-0.362854,-0.862915,-0.713666,-0.0945222,0.831355,0.09472660000000001,-0.665039,0.760742,Left
