timestamp,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
12961561,-1.8125,-4.125,4.3125,0.345032,0.183838,-0.429871,-0.813904,-0.803349,-0.00261471,0.97301,0.00830078,-0.743164,0.721191,Left
12990532,-1.25,-5.0,5.3125,0.344971,0.184082,-0.43103,-0.813232,-0.803469,-0.00201732,0.975628,-0.0146484,-0.7202149999999999,0.710938,Left
13005729,-2.0,-5.3125,4.0,0.344971,0.184692,-0.431824,-0.812683,-0.804098,-0.0022597,0.977828,-0.00244141,-0.7285159999999999,0.703125,Left
13021771,-2.0,-4.3125,2.4375,0.345032,0.185547,-0.432312,-0.812195,-0.805088,-0.00307769,0.979602,0.0224609,-0.7382810000000001,0.6938479999999999,Left
13044981,-3.0625,-3.1875,1.625,0.345154,0.186279,-0.4325560000000001,-0.811829,-0.806066,-0.00385694,0.980756,0.019043,-0.725586,0.699707,Left
13066247,-4.5625,-3.0,2.1875,0.345642,0.186951,-0.432861,-0.811279,-0.8076810000000001,-0.00410826,0.981982,0.00537109,-0.729492,0.694336,Left
13081247,-4.25,-3.5,3.125,0.34613,0.1875,-0.433472,-0.810669,-0.8092090000000001,-0.00392545,0.983773,-0.00341797,-0.727539,0.692871,Left
13105250,-2.625,-2.9375,3.6875,0.346497,0.187744,-0.4341430000000001,-0.81012,-0.810176,-0.00333226,0.985404,-0.0102539,-0.7250979999999999,0.6860350000000001,Left
13127249,-2.25,-1.125,3.25,0.34692399999999995,0.187805,-0.43457,-0.809631,-0.811029,-0.00258032,0.986321,-0.00537109,-0.7250979999999999,0.6831050000000001,Left
13141249,-3.375,0.5625,3.0625,0.347534,0.187927,-0.434814,-0.809204,-0.8123229999999999,-0.00191724,0.986938,0.00976563,-0.734863,0.689453,Left
13164951,-3.5625,0.875,3.625,0.348267,0.187988,-0.43512,-0.8087770000000001,-0.813822,-0.00100589,0.987661,0.013183600000000002,-0.741211,0.6889649999999999,Left
13185685,-2.625,0.625,3.6875,0.348877,0.187866,-0.435486,-0.808289,-0.81484,0.000161737,0.988288,-0.00195313,-0.739258,0.6835939999999999,Left
13201946,-3.625,0.375,3.375,0.349548,0.187805,-0.435852,-0.8078,-0.8160569999999999,0.00128457,0.98899,-0.00732422,-0.7358399999999999,0.69043,Left
13225956,-4.6875,0.1875,3.5,0.350403,0.187927,-0.4362180000000001,-0.807251,-0.817844,0.00229532,0.989885,-0.00732422,-0.7387699999999999,0.6889649999999999,Left
13245907,-5.1875,-0.5625,3.5625,0.351379,0.188232,-0.436584,-0.80658,-0.8200440000000001,0.00316471,0.990934,-0.000976563,-0.756836,0.685059,Left
13260918,-4.3125,-0.125,2.6875,0.352112,0.188721,-0.436646,-0.806091,-0.821944,0.00324384,0.99149,0.016601599999999998,-0.775879,0.695313,Left
13285029,-3.125,1.5625,1.6875,0.352722,0.188904,-0.436584,-0.805847,-0.8233219999999999,0.00353087,0.991543,0.019043,-0.778809,0.7075199999999999,Left
13305922,-4.0625,2.6875,1.4375,0.353333,0.188904,-0.436462,-0.805664,-0.8245030000000001,0.00404672,0.991296,0.015625,-0.757324,0.7143550000000001,Left
13321923,-6.3125,2.5625,1.125,0.354126,0.189026,-0.4362180000000001,-0.805359,-0.826126,0.00448512,0.990867,0.0141602,-0.747559,0.7124020000000001,Left
13344866,-6.875,1.625,0.625,0.355042,0.189209,-0.435974,-0.805054,-0.828081,0.00493105,0.990526,0.000976563,-0.726074,0.6938479999999999,Left
13365578,-7.0,0.1875,0.9375,0.355957,0.189514,-0.435913,-0.8046260000000001,-0.830166,0.00535646,0.990681,-0.0112305,-0.7143550000000001,0.672852,Left
13381363,-7.4375,0.25,1.25,0.356995,0.189758,-0.435974,-0.804077,-0.8324159999999999,0.00612024,0.991028,-0.0205078,-0.721191,0.671875,Left
13404365,-6.0,0.0,3.75,0.358093,0.189392,-0.436523,-0.803345,-0.834134,0.00833801,0.991816,-0.0595703,-0.731934,0.6816409999999999,Left
13425372,-4.125,-0.0625,4.375,0.358643,0.189026,-0.437195,-0.802795,-0.8347959999999999,0.010095299999999998,0.992863,-0.0371094,-0.742676,0.7124020000000001,Left
13441367,-0.375,0.1875,5.3125,0.358887,0.18866,-0.4379270000000001,-0.802429,-0.834908,0.0115608,0.994079,-0.0141602,-0.763672,0.6933590000000001,Left
13464102,2.1875,0.5625,6.9375,0.358765,0.187927,-0.438965,-0.802063,-0.833892,0.013511600000000002,0.995564,-0.013183600000000002,-0.7358399999999999,0.6777340000000001,Left
13487104,0.1875,0.8125,7.8125,0.358948,0.187439,-0.4400020000000001,-0.801575,-0.83375,0.015383700000000004,0.997305,-0.00146484,-0.72168,0.6577149999999999,Left
13501105,-2.4375,1.3125,7.5625,0.359558,0.187134,-0.440796,-0.8009029999999999,-0.834583,0.0172322,0.998661,0.00146484,-0.743164,0.668457,Left
13524105,-1.375,1.75,5.1875,0.359985,0.187012,-0.441223,-0.8005369999999999,-0.8352879999999999,0.0182491,0.999453,0.0126953,-0.768555,0.6831050000000001,Left
13548037,0.125,1.875,4.25,0.360168,0.186646,-0.441589,-0.800293,-0.8352350000000001,0.019352200000000003,0.999861,-0.00146484,-0.772949,0.698242,Left
13561770,0.1875,1.4375,4.1875,0.360474,0.186157,-0.4421390000000001,-0.799988,-0.835319,0.0209132,1.0005700000000002,-0.0302734,-0.772949,0.689941,Left
13584774,-1.0625,0.8125,3.75,0.361084,0.185913,-0.442566,-0.799561,-0.836247,0.0223112,1.00125,-0.0292969,-0.7924800000000001,0.6875,Left
13607557,0.1875,0.25,1.875,0.361328,0.185974,-0.442688,-0.799316,-0.8367530000000001,0.0226088,1.00153,-0.0141602,-0.8066409999999999,0.6918949999999999,Left
13621557,3.25,0.6875,0.4375,0.360962,0.185669,-0.442749,-0.799561,-0.835752,0.0227259,1.00141,-0.0170898,-0.780762,0.700684,Left
13644848,3.625,0.625,-0.125,0.360413,0.185181,-0.442871,-0.799805,-0.8341639999999999,0.0230179,1.00121,-0.0302734,-0.745117,0.689453,Left
13667858,0.4375,0.0625,-2.125,0.360352,0.185425,-0.442505,-0.799988,-0.83431,0.0222413,1.0006700000000002,-0.00976563,-0.766113,0.679199,Left
13682859,0.5,0.25,-3.6875,0.360229,0.186035,-0.441833,-0.800293,-0.834727,0.0205591,0.999828,0.0102539,-0.78125,0.6777340000000001,Left
13704861,2.5,0.0625,-3.0625,0.359802,0.186218,-0.441406,-0.800659,-0.8340920000000001,0.0194444,0.999098,-0.00878906,-0.764648,0.677246,Left
13727862,3.375,-0.25,-3.375,0.359192,0.185913,-0.441162,-0.801147,-0.8326100000000001,0.0190373,0.998324,-0.0366211,-0.7456050000000001,0.695801,Left
13748946,3.25,0.125,-3.625,0.358643,0.185547,-0.440918,-0.801636,-0.83119,0.018783,0.997501,-0.0463867,-0.7441409999999999,0.690918,Left
13764448,3.3125,2.3125,-4.25,0.35827600000000004,0.18512,-0.440308,-0.802185,-0.830032,0.0185043,0.995823,-0.0283203,-0.743164,0.6811520000000001,Left
13787450,1.625,3.1875,-5.375,0.358154,0.184998,-0.439331,-0.802795,-0.8296819999999999,0.017667099999999998,0.993673,-0.00927734,-0.7563479999999999,0.680664,Left
13801451,1.5625,3.125,-6.875,0.358032,0.185181,-0.4381100000000001,-0.803528,-0.829678,0.0161203,0.991319,0.00439453,-0.763184,0.6733399999999999,Left
13825451,2.5,2.75,-6.8125,0.357666,0.185059,-0.4370729999999999,-0.8042600000000001,-0.82885,0.0149822,0.989038,-0.0126953,-0.755371,0.6889649999999999,Left
13847457,0.9375,1.8125,-6.4375,0.357422,0.18512,-0.436096,-0.804871,-0.8284469999999999,0.0137464,0.987055,-0.0136719,-0.758301,0.6987300000000001,Left
13861470,0.875,2.1875,-6.625,0.357117,0.18512,-0.435059,-0.805603,-0.827887,0.0124678,0.984915,-0.00927734,-0.754883,0.7089840000000001,Left
13884471,1.375,2.4375,-7.375,0.35675,0.184998,-0.434021,-0.806335,-0.827059,0.0113345,0.982641,-0.0195313,-0.7514649999999999,0.709961,Left
13907472,1.125,1.25,-7.1875,0.356262,0.184875,-0.433105,-0.807129,-0.8260280000000001,0.0101617,0.980658,-0.0239258,-0.739258,0.72168,Left
13928474,2.625,-0.3125,-6.6875,0.355408,0.184875,-0.432373,-0.8078609999999999,-0.824369,0.00863003,0.979124,-0.018066400000000003,-0.734863,0.7172850000000001,Left
13952681,4.5,-1.25,-6.0,0.354248,0.184937,-0.431763,-0.808655,-0.822185,0.00680261,0.977903,-0.00732422,-0.729492,0.711426,Left
13967947,5.1875,-1.4375,-6.1875,0.352966,0.18512,-0.431213,-0.809509,-0.819925,0.00469549,0.976951,0.00292969,-0.735352,0.7128909999999999,Left
13988939,5.375,-1.0625,-5.875,0.351746,0.18512,-0.4306640000000001,-0.810303,-0.817561,0.0029625,0.975798,-0.00390625,-0.730957,0.710449,Left
14004697,3.875,-1.0625,-5.6875,0.350769,0.185242,-0.430054,-0.8110350000000001,-0.815812,0.00122398,0.974647,-0.000488281,-0.7231449999999999,0.698242,Left
14027944,2.5,-0.6875,-5.8125,0.350098,0.185425,-0.429382,-0.811584,-0.8146800000000001,-0.000324309,0.97339,-0.00292969,-0.723633,0.695313,Left
14049011,2.125,-0.3125,-5.625,0.349609,0.185608,-0.428711,-0.812134,-0.8139390000000001,-0.00171417,0.972172,-0.00146484,-0.735352,0.695313,Left
14064861,2.875,-0.375,-4.125,0.348938,0.185547,-0.428284,-0.812683,-0.8125939999999999,-0.00269273,0.971239,-0.00195313,-0.720703,0.697754,Left
14087633,3.3125,-0.875,-2.8125,0.348389,0.185547,-0.428101,-0.813049,-0.811552,-0.00342674,0.970875,-0.00439453,-0.729492,0.69043,Left
14108676,3.25,-0.6875,-2.5,0.347717,0.185425,-0.427917,-0.813416,-0.810114,-0.00406621,0.970361,-0.00439453,-0.71875,0.694824,Left
14124635,2.875,0.125,-2.625,0.347168,0.185303,-0.427673,-0.813782,-0.80892,-0.00464301,0.969732,0.00537109,-0.720703,0.695313,Left
14148075,1.5625,0.875,-2.625,0.346802,0.18512,-0.427307,-0.814209,-0.808045,-0.00507044,0.968824,0.00292969,-0.716309,0.7045899999999999,Left
14169095,0.3125,0.5,-1.9375,0.346802,0.18512,-0.427063,-0.814331,-0.808041,-0.00528499,0.968314,-0.000488281,-0.7299800000000001,0.6914060000000001,Left
14184094,-0.0625,0.4375,-1.1875,0.346802,0.18512,-0.42688,-0.814453,-0.808053,-0.00545716,0.967947,0.00585938,-0.725586,0.6938479999999999,Left
14205938,1.0,0.875,-0.75,0.346619,0.184998,-0.4266970000000001,-0.814575,-0.807538,-0.00558677,0.967418,0.0102539,-0.7280270000000001,0.699707,Left
14229050,0.3125,1.0625,-0.875,0.346497,0.184814,-0.426575,-0.814758,-0.807129,-0.0055449,0.967013,0.00830078,-0.721191,0.708008,Left
14244087,-0.125,0.4375,-0.8125,0.346436,0.184753,-0.426575,-0.814819,-0.806959,-0.00552004,0.966969,0.00439453,-0.726074,0.715332,Left
